Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
10:00.0,6665.904433,292.497114,5416.261,22200,0.256944444,0.000703476
11:00.0,6665.222499,292.336927,5415.43,22260,0.257638889,0.000705377
12:00.0,6664.522725,292.121418,5414.577,22320,0.258333333,0.000707278
13:00.0,6663.815229,291.85342,5413.715,22380,0.259027778,0.000709179
14:00.0,6663.114677,291.538919,5412.861,22440,0.259722222,0.000711081
15:00.0,6662.437466,291.186473,5412.036,22500,0.260416667,0.000712982
16:00.0,6661.797989,290.804848,5411.257,22560,0.261111111,0.000714883
17:00.0,6661.207947,290.401643,5410.538,22620,0.261805556,0.000716785
18:00.0,6660.678244,289.983921,5409.893,22680,0.2625,0.000718686
19:00.0,6660.220238,289.559496,5409.335,22740,0.263194444,0.000720587
20:00.0,6659.844818,289.137424,5408.877,22800,0.263888889,0.000722488
21:00.0,6659.560554,288.727626,5408.531,22860,0.264583333,0.00072439
22:00.0,6659.372585,288.340475,5408.302,22920,0.265277778,0.000726291
23:00.0,6659.282847,287.987002,5408.193,22980,0.265972222,0.000728192
24:00.0,6659.291149,287.680031,5408.203,23040,0.266666667,0.000730094
25:00.0,6659.395849,287.435917,5408.331,23100,0.267361111,0.000731995
26:00.0,6659.592995,287.275604,5408.571,23160,0.268055556,0.000733896
27:00.0,6659.874919,287.223705,5408.914,23220,0.26875,0.000735797
28:00.0,6660.231237,287.306567,5409.348,23280,0.269444444,0.000737699
29:00.0,6660.653026,287.552097,5409.862,23340,0.270138889,0.0007396
30:00.0,6661.13584,287.990321,5410.45,23400,0.270833333,0.000741501
31:00.0,6661.676774,288.646299,5411.109,23460,0.271527778,0.000743403
32:00.0,6662.267812,289.522178,5411.83,23520,0.272222222,0.000745304
33:00.0,6662.893585,290.585666,5412.592,23580,0.272916667,0.000747205
34:00.0,6663.536922,291.783164,5413.376,23640,0.273611111,0.000749106
35:00.0,6664.185358,293.064317,5414.166,23700,0.274305556,0.000751008
36:00.0,6664.830362,294.390354,5414.952,23760,0.275,0.000752909
37:00.0,6665.461111,295.72403,5415.721,23820,0.275694444,0.00075481
38:00.0,6666.061938,297.022468,5416.453,23880,0.276388889,0.000756712
39:00.0,6666.616673,298.244099,5417.129,23940,0.277083333,0.000758613
40:00.0,6667.113186,299.357577,5417.735,24000,0.277777778,0.000760514
41:00.0,6667.542329,300.339709,5418.258,24060,0.278472222,0.000762415
42:00.0,6667.894861,301.168638,5418.687,24120,0.279166667,0.000764317
43:00.0,6668.162569,301.825224,5419.014,24180,0.279861111,0.000766218
44:00.0,6668.341679,302.299644,5419.232,24240,0.280555556,0.000768119
45:00.0,6668.431731,302.589377,5419.342,24300,0.28125,0.000770021
46:00.0,6668.43021,302.688391,5419.34,24360,0.281944444,0.000771922
47:00.0,6668.331286,302.584041,5419.219,24420,0.282638889,0.000773823
48:00.0,6668.132142,302.269319,5418.977,24480,0.283333333,0.000775724
49:00.0,6667.838869,301.754915,5418.619,24540,0.284027778,0.000777626
50:00.0,6667.46347,301.063747,5418.162,24600,0.284722222,0.000779527
51:00.0,6667.015583,300.214566,5417.616,24660,0.285416667,0.000781428
52:00.0,6666.499675,299.216071,5416.987,24720,0.286111111,0.00078333
53:00.0,6665.920505,298.077724,5416.281,24780,0.286805556,0.000785231
54:00.0,6665.288265,296.82036,5415.51,24840,0.2875,0.000787132
55:00.0,6664.616881,295.473229,5414.692,24900,0.288194444,0.000789033
56:00.0,6663.919294,294.064941,5413.842,24960,0.288888889,0.000790935
57:00.0,6663.206606,292.622306,5412.973,25020,0.289583333,0.000792836
58:00.0,6662.490882,291.176879,5412.101,25080,0.290277778,0.000794737
59:00.0,6661.786177,289.768124,5411.243,25140,0.290972222,0.000796639
00:00.0,6661.106344,288.44013,5410.414,25200,0.291666667,0.00079854
01:00.0,6660.463487,287.239256,5409.631,25260,0.292361111,0.000800441
02:00.0,6659.868987,286.214655,5408.907,25320,0.293055556,0.000802342
03:00.0,6659.334361,285.412484,5408.256,25380,0.29375,0.000804244
04:00.0,6658.869983,284.860122,5407.69,25440,0.294444444,0.000806145
05:00.0,6658.483952,284.554418,5407.22,25500,0.295138889,0.000808046
06:00.0,6658.183249,284.467276,5406.853,25560,0.295833333,0.000809948
07:00.0,6657.97499,284.560366,5406.6,25620,0.296527778,0.000811849
08:00.0,6657.864993,284.795214,5406.466,25680,0.297222222,0.00081375
09:00.0,6657.855389,285.137732,5406.454,25740,0.297916667,0.000815651
10:00.0,6657.944961,285.561007,5406.563,25800,0.298611111,0.000817553
11:00.0,6658.131642,286.045866,5406.791,25860,0.299305556,0.000819454
12:00.0,6658.412957,286.57781,5407.133,25920,0.3,0.000821355
13:00.0,6658.783459,287.142949,5407.585,25980,0.300694444,0.000823257
14:00.0,6659.233311,287.72704,5408.133,26040,0.301388889,0.000825158
15:00.0,6659.750733,288.317669,5408.763,26100,0.302083333,0.000827059
16:00.0,6660.325159,288.90545,5409.463,26160,0.302777778,0.00082896
17:00.0,6660.946902,289.481949,5410.22,26220,0.303472222,0.000830862
18:00.0,6661.604383,290.036956,5411.021,26280,0.304166667,0.000832763
19:00.0,6662.283329,290.558527,5411.848,26340,0.304861111,0.000834664
20:00.0,6662.968758,291.034925,5412.684,26400,0.305555556,0.000836566
21:00.0,6663.646292,291.455041,5413.509,26460,0.30625,0.000838467
22:00.0,6664.301128,291.80693,5414.307,26520,0.306944444,0.000840368
23:00.0,6664.917452,292.07781,5415.058,26580,0.307638889,0.000842269
24:00.0,6665.480774,292.257122,5415.745,26640,0.308333333,0.000844171
25:00.0,6665.980963,292.339439,5416.355,26700,0.309027778,0.000846072
26:00.0,6666.412253,292.323605,5416.88,26760,0.309722222,0.000847973
27:00.0,6666.770408,292.209293,5417.317,26820,0.310416667,0.000849875
28:00.0,6667.050471,291.995161,5417.658,26880,0.311111111,0.000851776
29:00.0,6667.246915,291.680323,5417.898,26940,0.311805556,0.000853677
30:00.0,6667.3544,291.267433,5418.029,27000,0.3125,0.000855578
31:00.0,6667.367939,290.768851,5418.045,27060,0.313194444,0.00085748
32:00.0,6667.283615,290.228982,5417.942,27120,0.313888889,0.000859381
33:00.0,6667.100489,289.794805,5417.719,27180,0.314583333,0.000861282
34:00.0,6666.821974,289.674381,5417.38,27240,0.315277778,0.000863184
35:00.0,6666.454825,289.756014,5416.932,27300,0.315972222,0.000865085
36:00.0,6666.00688,289.861722,5416.386,27360,0.316666667,0.000866986
37:00.0,6665.486175,289.929206,5415.751,27420,0.317361111,0.000868887
38:00.0,6664.90186,289.940437,5415.039,27480,0.318055556,0.000870789
39:00.0,6664.264951,289.891245,5414.263,27540,0.31875,0.00087269
40:00.0,6663.587832,289.782705,5413.438,27600,0.319444444,0.000874591
41:00.0,6662.883703,289.618133,5412.58,27660,0.320138889,0.000876493
42:00.0,6662.166919,289.402432,5411.707,27720,0.320833333,0.000878394
43:00.0,6661.45304,289.142201,5410.837,27780,0.321527778,0.000880295
44:00.0,6660.757081,288.845092,5409.989,27840,0.322222222,0.000882196
45:00.0,6660.090883,288.518158,5409.177,27900,0.322916667,0.000884098
46:00.0,6659.462275,288.166492,5408.411,27960,0.323611111,0.000885999
47:00.0,6658.877229,287.793477,5407.699,28020,0.324305556,0.0008879
48:00.0,6658.343296,287.402566,5407.048,28080,0.325,0.000889802
49:00.0,6657.871338,286.999209,5406.473,28140,0.325694444,0.000891703
50:00.0,6657.474131,286.591537,5405.99,28200,0.326388889,0.000893604
51:00.0,6657.16307,286.189511,5405.611,28260,0.327083333,0.000895505
52:00.0,6656.945685,285.803556,5405.346,28320,0.327777778,0.000897407
53:00.0,6656.825732,285.444141,5405.2,28380,0.328472222,0.000899308
54:00.0,6656.804888,285.122932,5405.175,28440,0.329166667,0.000901209
55:00.0,6656.883524,284.854675,5405.27,28500,0.329861111,0.000903111
56:00.0,6657.059758,284.658554,5405.485,28560,0.330555556,0.000905012
57:00.0,6657.328745,284.559054,5405.813,28620,0.33125,0.000906913
58:00.0,6657.683869,284.587461,5406.245,28680,0.331944444,0.000908814
59:00.0,6658.11811,284.782761,5406.774,28740,0.332638889,0.000910716
00:00.0,6658.622805,285.185605,5407.389,28800,0.333333333,0.000912617
01:00.0,6659.184985,285.820552,5408.074,28860,0.334027778,0.000914518
02:00.0,6659.78795,286.678369,5408.808,28920,0.334722222,0.000916419
03:00.0,6660.416366,287.720301,5409.574,28980,0.335416667,0.000918321
04:00.0,6661.060513,288.900567,5410.359,29040,0.336111111,0.000920222
05:00.0,6661.714115,290.179089,5411.155,29100,0.336805556,0.000922123
06:00.0,6662.36801,291.51586,5411.952,29160,0.3375,0.000924025
07:00.0,6663.007392,292.864722,5412.731,29220,0.338194444,0.000925926
08:00.0,6663.61555,294.179073,5413.472,29280,0.338888889,0.000927827
09:00.0,6664.178705,295.421183,5414.158,29340,0.339583333,0.000929728
10:00.0,6664.686288,296.562726,5414.777,29400,0.340277778,0.00093163
11:00.0,6665.128182,297.578612,5415.315,29460,0.340972222,0.000933531
12:00.0,6665.494068,298.444674,5415.761,29520,0.341666667,0.000935432
13:00.0,6665.775454,299.141131,5416.104,29580,0.342361111,0.000937334
14:00.0,6665.966606,299.654295,5416.337,29640,0.343055556,0.000939235
15:00.0,6666.063263,299.973895,5416.455,29700,0.34375,0.000941136
16:00.0,6666.06239,300.092278,5416.454,29760,0.344444444,0.000943037
17:00.0,6665.964184,300.008273,5416.334,29820,0.345138889,0.000944939
18:00.0,6665.772688,299.728565,5416.101,29880,0.345833333,0.00094684
19:00.0,6665.492662,299.261568,5415.759,29940,0.346527778,0.000948741
20:00.0,6665.126686,298.611453,5415.313,30000,0.347222222,0.000950643
21:00.0,6664.677328,297.782217,5414.766,30060,0.347916667,0.000952544
22:00.0,6664.1519,296.787295,5414.125,30120,0.348611111,0.000954445
23:00.0,6663.563036,295.651151,5413.408,30180,0.349305556,0.000956346
24:00.0,6662.924077,294.400366,5412.629,30240,0.35,0.000958248
25:00.0,6662.245959,293.057501,5411.803,30300,0.350694444,0.000960149
26:00.0,6661.539963,291.646849,5410.943,30360,0.351388889,0.00096205
27:00.0,6660.821167,290.201997,5410.067,30420,0.352083333,0.000963952
28:00.0,6660.106151,288.761924,5409.196,30480,0.352777778,0.000965853
29:00.0,6659.407382,287.360436,5408.345,30540,0.353472222,0.000967754
30:00.0,6658.732442,286.026005,5407.522,30600,0.354166667,0.000969655
31:00.0,6658.089674,284.795094,5406.739,30660,0.354861111,0.000971557
32:00.0,6657.492502,283.720601,5406.012,30720,0.355555556,0.000973458
33:00.0,6656.956404,282.859215,5405.359,30780,0.35625,0.000975359
34:00.0,6656.492675,282.246399,5404.794,30840,0.356944444,0.000977261
35:00.0,6656.106995,281.88333,5404.325,30900,0.357638889,0.000979162
36:00.0,6655.803457,281.744881,5403.955,30960,0.358333333,0.000981063
37:00.0,6655.58759,281.79446,5403.692,31020,0.359027778,0.000982964
38:00.0,6655.464693,281.993521,5403.542,31080,0.359722222,0.000984866
39:00.0,6655.437062,282.307161,5403.509,31140,0.360416667,0.000986767
40:00.0,6655.504435,282.708236,5403.591,31200,0.361111111,0.000988668
41:00.0,6655.666291,283.17806,5403.788,31260,0.361805556,0.00099057
42:00.0,6655.921863,283.702963,5404.099,31320,0.3625,0.000992471
43:00.0,6656.267686,284.270195,5404.52,31380,0.363194444,0.000994372
44:00.0,6656.696394,284.866853,5405.042,31440,0.363888889,0.000996273
45:00.0,6657.198553,285.481371,5405.654,31500,0.364583333,0.000998175
46:00.0,6657.764834,286.104135,5406.344,31560,0.365277778,0.001000076
47:00.0,6658.385519,286.725611,5407.1,31620,0.365972222,0.001001977
48:00.0,6659.04815,287.333913,5407.907,31680,0.366666667,0.001003879
49:00.0,6659.736553,287.914568,5408.746,31740,0.367361111,0.00100578
50:00.0,6660.432678,288.452712,5409.594,31800,0.368055556,0.001007681
51:00.0,6661.119627,288.935592,5410.431,31860,0.36875,0.001009582
52:00.0,6661.783378,289.35325,5411.239,31920,0.369444444,0.001011484
53:00.0,6662.412194,289.697089,5412.005,31980,0.370138889,0.001013385
54:00.0,6662.994647,289.95764,5412.715,32040,0.370833333,0.001015286
55:00.0,6663.518193,290.123565,5413.353,32100,0.371527778,0.001017188
56:00.0,6663.969851,290.183194,5413.904,32160,0.372222222,0.001019089
57:00.0,6664.338738,290.127927,5414.353,32220,0.372916667,0.00102099
58:00.0,6664.618291,289.95492,5414.694,32280,0.373611111,0.001022891
59:00.0,6664.806181,289.66704,5414.923,32340,0.374305556,0.001024793
00:00.0,6664.90211,289.271064,5415.04,32400,0.375,0.001026694
01:00.0,6664.905557,288.777838,5415.044,32460,0.375694444,0.001028595
02:00.0,6664.815556,288.210396,5414.934,32520,0.376388889,0.001030497
03:00.0,6664.6321,287.630743,5414.711,32580,0.377083333,0.001032398
04:00.0,6664.357625,287.189728,5414.376,32640,0.377777778,0.001034299
05:00.0,6663.997376,287.022526,5413.937,32700,0.378472222,0.0010362
06:00.0,6663.558458,287.02029,5413.402,32760,0.379166667,0.001038102
07:00.0,6663.04836,287.047245,5412.781,32820,0.379861111,0.001040003
08:00.0,6662.474244,287.047514,5412.081,32880,0.380555556,0.001041904
09:00.0,6661.843959,287.001104,5411.313,32940,0.38125,0.001043806
10:00.0,6661.16799,286.901574,5410.49,33000,0.381944444,0.001045707
11:00.0,6660.460197,286.749314,5409.627,33060,0.382638889,0.001047608
12:00.0,6659.736156,286.548447,5408.745,33120,0.383333333,0.001049509
13:00.0,6659.010638,286.304349,5407.861,33180,0.384027778,0.001051411
14:00.0,6658.296806,286.022252,5406.992,33240,0.384722222,0.001053312
15:00.0,6657.607521,285.70741,5406.152,33300,0.385416667,0.001055213
16:00.0,6656.95656,285.365967,5405.359,33360,0.386111111,0.001057115
17:00.0,6656.357932,285.005204,5404.63,33420,0.386805556,0.001059016
18:00.0,6655.823905,284.632858,5403.98,33480,0.3875,0.001060917
19:00.0,6655.363466,284.256205,5403.419,33540,0.388194444,0.001062818
20:00.0,6654.981964,283.881476,5402.954,33600,0.388888889,0.00106472
21:00.0,6654.681859,283.513749,5402.589,33660,0.389583333,0.001066621
22:00.0,6654.46463,283.157572,5402.324,33720,0.390277778,0.001068522
23:00.0,6654.33332,282.818699,5402.165,33780,0.390972222,0.001070424
24:00.0,6654.293482,282.506487,5402.116,33840,0.391666667,0.001072325
25:00.0,6654.350691,282.235338,5402.186,33900,0.392361111,0.001074226
26:00.0,6654.506286,282.024267,5402.375,33960,0.393055556,0.001076127
27:00.0,6654.755611,281.895944,5402.679,34020,0.39375,0.001078029
28:00.0,6655.090519,281.877653,5403.087,34080,0.394444444,0.00107993
29:00.0,6655.502911,282.003953,5403.589,34140,0.395138889,0.001081831
30:00.0,6655.985395,282.315898,5404.176,34200,0.395833333,0.001083733
31:00.0,6656.529399,282.850329,5404.839,34260,0.396527778,0.001085634
32:00.0,6657.124148,283.621989,5405.563,34320,0.397222222,0.001087535
33:00.0,6657.757574,284.613537,5406.335,34380,0.397916667,0.001089436
34:00.0,6658.416832,285.781754,5407.138,34440,0.398611111,0.001091338
35:00.0,6659.0873,287.069911,5407.955,34500,0.399305556,0.001093239
36:00.0,6659.752453,288.417952,5408.765,34560,0.4,0.00109514
37:00.0,6660.396525,289.772009,5409.55,34620,0.400694444,0.001097042
38:00.0,6661.007429,291.091295,5410.294,34680,0.401388889,0.001098943
39:00.0,6661.576076,292.346416,5410.987,34740,0.402083333,0.001100844
40:00.0,6662.092758,293.510815,5411.616,34800,0.402777778,0.001102745
41:00.0,6662.545383,294.555476,5412.168,34860,0.403472222,0.001104647
42:00.0,6662.921778,295.452308,5412.626,34920,0.404166667,0.001106548
43:00.0,6663.212912,296.180181,5412.981,34980,0.404861111,0.001108449
44:00.0,6663.413254,296.725635,5413.225,35040,0.405555556,0.001110351
45:00.0,6663.518977,297.079157,5413.354,35100,0.40625,0.001112252
46:00.0,6663.5272,297.233355,5413.364,35160,0.406944444,0.001114153
47:00.0,6663.436862,297.184493,5413.254,35220,0.407638889,0.001116054
48:00.0,6663.249191,296.933417,5413.025,35280,0.408333333,0.001117956
49:00.0,6662.967206,296.484556,5412.682,35340,0.409027778,0.001119857
50:00.0,6662.595903,295.846235,5412.229,35400,0.409722222,0.001121758
51:00.0,6662.143333,295.032911,5411.678,35460,0.410416667,0.00112366
52:00.0,6661.620205,294.064611,5411.04,35520,0.411111111,0.001125561
53:00.0,6661.03726,292.961885,5410.33,35580,0.411805556,0.001127462
54:00.0,6660.403542,291.742304,5409.558,35640,0.4125,0.001129363
55:00.0,6659.728087,290.423868,5408.735,35700,0.413194444,0.001131265
56:00.0,6659.022933,289.031362,5407.876,35760,0.413888889,0.001133166
57:00.0,6658.302746,287.596251,5406.999,35820,0.414583333,0.001135067
58:00.0,6657.581495,286.150695,5406.12,35880,0.415277778,0.001136969
59:00.0,6656.871241,284.726057,5405.255,35940,0.415972222,0.00113887
00:00.0,6656.184974,283.360121,5404.42,36000,0.416666667,0.001140771
01:00.0,6655.538653,282.102583,5403.632,36060,0.417361111,0.001142672
02:00.0,6654.947811,281.007709,5402.913,36120,0.418055556,0.001144574
03:00.0,6654.422078,280.119424,5402.273,36180,0.41875,0.001146475
04:00.0,6653.965008,279.463782,5401.716,36240,0.419444444,0.001148376
05:00.0,6653.580167,279.050483,5401.247,36300,0.420138889,0.001150278
06:00.0,6653.27586,278.871797,5400.877,36360,0.420833333,0.001152179
07:00.0,6653.062425,278.899372,5400.617,36420,0.421527778,0.00115408
08:00.0,6652.945717,279.090541,5400.475,36480,0.422222222,0.001155981
09:00.0,6652.924935,279.40268,5400.45,36540,0.422916667,0.001157883
10:00.0,6652.996559,279.803919,5400.537,36600,0.423611111,0.001159784
11:00.0,6653.158341,280.273995,5400.734,36660,0.424305556,0.001161685
12:00.0,6653.408432,280.798541,5401.038,36720,0.425,0.001163587
13:00.0,6653.742254,281.364345,5401.445,36780,0.425694444,0.001165488
14:00.0,6654.152343,281.959434,5401.944,36840,0.426388889,0.001167389
15:00.0,6654.631267,282.575101,5402.527,36900,0.427083333,0.00116929
16:00.0,6655.173026,283.205134,5403.187,36960,0.427777778,0.001171192
17:00.0,6655.770623,283.842103,5403.915,37020,0.428472222,0.001173093
18:00.0,6656.412989,284.474766,5404.697,37080,0.429166667,0.001174994
19:00.0,6657.085146,285.089264,5405.516,37140,0.429861111,0.001176896
20:00.0,6657.771106,285.672151,5406.351,37200,0.430555556,0.001178797
21:00.0,6658.455996,286.211648,5407.186,37260,0.43125,0.001180698
22:00.0,6659.125827,286.696425,5408.002,37320,0.431944444,0.001182599
23:00.0,6659.766507,287.114233,5408.782,37380,0.432638889,0.001184501
24:00.0,6660.363885,287.452123,5409.51,37440,0.433333333,0.001186402
25:00.0,6660.904464,287.697451,5410.168,37500,0.434027778,0.001188303
26:00.0,6661.375702,287.838354,5410.743,37560,0.434722222,0.001190205
27:00.0,6661.7661,287.86409,5411.218,37620,0.435416667,0.001192106
28:00.0,6662.065939,287.766324,5411.584,37680,0.436111111,0.001194007
29:00.0,6662.268467,287.541154,5411.83,37740,0.436805556,0.001195908
30:00.0,6662.37047,287.190656,5411.955,37800,0.4375,0.00119781
31:00.0,6662.37154,286.723576,5411.956,37860,0.438194444,0.001199711
32:00.0,6662.273268,286.158191,5411.836,37920,0.438888889,0.001201612
33:00.0,6662.078833,285.531735,5411.599,37980,0.439583333,0.001203514
34:00.0,6661.792706,284.92301,5411.251,38040,0.440277778,0.001205415
35:00.0,6661.420156,284.465305,5410.797,38100,0.440972222,0.001207316
36:00.0,6660.967137,284.228413,5410.245,38160,0.441666667,0.001209217
37:00.0,6660.441175,284.122438,5409.604,38220,0.442361111,0.001211119
38:00.0,6659.852437,284.048521,5408.887,38280,0.443055556,0.00121302
39:00.0,6659.213369,283.960772,5408.108,38340,0.44375,0.001214921
40:00.0,6658.536756,283.842075,5407.284,38400,0.444444444,0.001216823
41:00.0,6657.834113,283.686315,5406.428,38460,0.445138889,0.001218724
42:00.0,6657.116219,283.491703,5405.554,38520,0.445833333,0.001220625
43:00.0,6656.395021,283.25924,5404.675,38580,0.446527778,0.001222526
44:00.0,6655.684432,282.99253,5403.81,38640,0.447222222,0.001224428
45:00.0,6654.998813,282.696926,5402.975,38700,0.447916667,0.001226329
46:00.0,6654.35078,282.378059,5402.186,38760,0.448611111,0.00122823
47:00.0,6653.750686,282.040905,5401.455,38820,0.449305556,0.001230132
48:00.0,6653.20799,281.690044,5400.794,38880,0.45,0.001232033
49:00.0,6652.732583,281.330566,5400.215,38940,0.450694444,0.001233934
50:00.0,6652.334564,280.968607,5399.731,39000,0.451388889,0.001235835
51:00.0,6652.023001,280.61129,5399.351,39060,0.452083333,0.001237737
52:00.0,6651.804946,280.26657,5399.086,39120,0.452777778,0.001239638
53:00.0,6651.684801,279.943352,5398.94,39180,0.453472222,0.001241539
54:00.0,6651.663379,279.651522,5398.914,39240,0.454166667,0.001243441
55:00.0,6651.73724,279.401693,5399.003,39300,0.454861111,0.001245342
56:00.0,6651.900009,279.205575,5399.202,39360,0.455555556,0.001247243
57:00.0,6652.145764,279.078579,5399.501,39420,0.45625,0.001249144
58:00.0,6652.4715,279.04482,5399.897,39480,0.456944444,0.001251046
59:00.0,6652.875495,279.141292,5400.389,39540,0.457638889,0.001252947
00:00.0,6653.352553,279.414835,5400.97,39600,0.458333333,0.001254848
01:00.0,6653.891126,279.906814,5401.626,39660,0.459027778,0.00125675
02:00.0,6654.475716,280.631737,5402.338,39720,0.459722222,0.001258651
03:00.0,6655.092089,281.569656,5403.089,39780,0.460416667,0.001260552
04:00.0,6655.729691,282.679264,5403.865,39840,0.461111111,0.001262453
05:00.0,6656.379178,283.912512,5404.656,39900,0.461805556,0.001264355
06:00.0,6657.028766,285.218971,5405.447,39960,0.4625,0.001266256
07:00.0,6657.663906,286.548002,5406.221,40020,0.463194444,0.001268157
08:00.0,6658.270071,287.854159,5406.959,40080,0.463888889,0.001270059
09:00.0,6658.834744,289.100695,5407.647,40140,0.464583333,0.00127196
10:00.0,6659.346662,290.257211,5408.271,40200,0.465277778,0.001273861
11:00.0,6659.794542,291.295843,5408.816,40260,0.465972222,0.001275762
12:00.0,6660.167891,292.191723,5409.271,40320,0.466666667,0.001277664
13:00.0,6660.458878,292.926156,5409.626,40380,0.467361111,0.001279565
14:00.0,6660.662354,293.486551,5409.873,40440,0.468055556,0.001281466
15:00.0,6660.773732,293.862043,5410.009,40500,0.46875,0.001283368
16:00.0,6660.787761,294.040634,5410.026,40560,0.469444444,0.001285269
17:00.0,6660.700329,294.012366,5409.92,40620,0.470138889,0.00128717
18:00.0,6660.511485,293.775271,5409.69,40680,0.470833333,0.001289071
19:00.0,6660.226326,293.337385,5409.342,40740,0.471527778,0.001290973
20:00.0,6659.853009,292.713074,5408.887,40800,0.472222222,0.001292874
21:00.0,6659.400293,291.918171,5408.336,40860,0.472916667,0.001294775
22:00.0,6658.876758,290.968318,5407.698,40920,0.473611111,0.001296677
23:00.0,6658.291469,289.880246,5406.985,40980,0.474305556,0.001298578
24:00.0,6657.654641,288.673223,5406.21,41040,0.475,0.001300479
25:00.0,6656.977493,287.368973,5405.385,41100,0.475694444,0.00130238
26:00.0,6656.27206,285.991587,5404.526,41160,0.476388889,0.001304282
27:00.0,6655.551145,284.567846,5403.648,41220,0.477083333,0.001306183
28:00.0,6654.828346,283.12796,5402.767,41280,0.477777778,0.001308084
29:00.0,6654.117976,281.70641,5401.902,41340,0.478472222,0.001309986
30:00.0,6653.434592,280.342419,5401.07,41400,0.479166667,0.001311887
31:00.0,6652.791928,279.079405,5400.288,41460,0.479861111,0.001313788
32:00.0,6652.201687,277.963712,5399.569,41520,0.480555556,0.001315689
33:00.0,6651.673458,277.043098,5398.926,41580,0.48125,0.001317591
34:00.0,6651.216141,276.361204,5398.369,41640,0.481944444,0.001319492
35:00.0,6650.83904,275.942155,5397.91,41700,0.482638889,0.001321393
36:00.0,6650.550447,275.774325,5397.559,41760,0.483333333,0.001323295
37:00.0,6650.354679,275.814804,5397.32,41820,0.484027778,0.001325196
38:00.0,6650.251322,276.012487,5397.194,41880,0.484722222,0.001327097
39:00.0,6650.2384,276.326935,5397.179,41940,0.485416667,0.001328998
40:00.0,6650.316024,276.732595,5397.273,42000,0.486111111,0.0013309
41:00.0,6650.485876,277.212844,5397.48,42060,0.486805556,0.001332801
42:00.0,6650.746944,277.752661,5397.798,42120,0.4875,0.001334702
43:00.0,6651.092732,278.336145,5398.219,42180,0.488194444,0.001336604
44:00.0,6651.513131,278.948737,5398.731,42240,0.488888889,0.001338505
45:00.0,6651.99801,279.579327,5399.321,42300,0.489583333,0.001340406
46:00.0,6652.538065,280.219045,5399.979,42360,0.490277778,0.001342307
47:00.0,6653.12314,280.858772,5400.691,42420,0.490972222,0.001344209
48:00.0,6653.741843,281.489028,5401.444,42480,0.491666667,0.00134611
49:00.0,6654.383444,282.101786,5402.226,42540,0.492361111,0.001348011
50:00.0,6655.038684,282.69034,5403.024,42600,0.493055556,0.001349913
51:00.0,6655.697453,283.246183,5403.826,42660,0.49375,0.001351814
52:00.0,6656.346454,283.756934,5404.616,42720,0.494444444,0.001353715
53:00.0,6656.970556,284.208615,5405.376,42780,0.495138889,0.001355616
54:00.0,6657.5562,284.589296,5406.09,42840,0.495833333,0.001357518
55:00.0,6658.091997,284.888686,5406.742,42900,0.496527778,0.001359419
56:00.0,6658.565915,285.094174,5407.32,42960,0.497222222,0.00136132
57:00.0,6658.963988,285.190097,5407.804,43020,0.497916667,0.001363222
58:00.0,6659.273616,285.163359,5408.182,43080,0.498611111,0.001365123
59:00.0,6659.487592,285.009333,5408.442,43140,0.499305556,0.001367024
00:00.0,6659.603555,284.730915,5408.584,43200,0.5,0.001368925
01:00.0,6659.619583,284.332865,5408.603,43260,0.500694444,0.001370827
02:00.0,6659.53269,283.822393,5408.497,43320,0.501388889,0.001372728
03:00.0,6659.34236,283.220408,5408.265,43380,0.502083333,0.001374629
04:00.0,6659.05407,282.577815,5407.914,43440,0.502777778,0.001376531
05:00.0,6658.677518,281.985493,5407.456,43500,0.503472222,0.001378432
06:00.0,6658.221657,281.542382,5406.9,43560,0.504166667,0.001380333
07:00.0,6657.692858,281.262583,5406.256,43620,0.504861111,0.001382234
08:00.0,6657.097975,281.074652,5405.532,43680,0.505555556,0.001384136
09:00.0,6656.447617,280.912562,5404.739,43740,0.50625,0.001386037
10:00.0,6655.755609,280.742408,5403.897,43800,0.506944444,0.001387938
11:00.0,6655.036344,280.549839,5403.021,43860,0.507638889,0.00138984
12:00.0,6654.303813,280.3296,5402.129,43920,0.508333333,0.001391741
13:00.0,6653.572434,280.081285,5401.238,43980,0.509027778,0.001393642
14:00.0,6652.856885,279.807457,5400.367,44040,0.509722222,0.001395543
15:00.0,6652.170421,279.511872,5399.531,44100,0.510416667,0.001397445
16:00.0,6651.524154,279.198209,5398.744,44160,0.511111111,0.001399346
17:00.0,6650.928421,278.870155,5398.019,44220,0.511805556,0.001401247
18:00.0,6650.393907,278.53218,5397.368,44280,0.5125,0.001403149
19:00.0,6649.930449,278.18957,5396.804,44340,0.513194444,0.00140505
20:00.0,6649.545077,277.847529,5396.335,44400,0.513888889,0.001406951
21:00.0,6649.242158,277.510633,5395.966,44460,0.514583333,0.001408852
22:00.0,6649.025426,277.183528,5395.702,44520,0.515277778,0.001410754
23:00.0,6648.899135,276.872196,5395.548,44580,0.515972222,0.001412655
24:00.0,6648.867166,276.584752,5395.51,44640,0.516666667,0.001414556
25:00.0,6648.931761,276.331948,5395.588,44700,0.517361111,0.001416458
26:00.0,6649.093166,276.128364,5395.785,44760,0.518055556,0.001418359
27:00.0,6649.349167,275.994485,5396.096,44820,0.51875,0.00142026
