Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
54:00.0,6768.75712,397.011241,5542.1,64440,0.745833333,0.00204198
55:00.0,6768.106689,395.729319,5541.301,64500,0.746527778,0.002043882
56:00.0,6767.484023,394.548823,5540.537,64560,0.747222222,0.002045783
57:00.0,6766.900695,393.514755,5539.82,64620,0.747916667,0.002047684
58:00.0,6766.368085,392.670477,5539.166,64680,0.748611111,0.002049586
59:00.0,6765.896062,392.045805,5538.587,64740,0.749305556,0.002051487
00:00.0,6765.491489,391.645811,5538.09,64800,0.75,0.002053388
01:00.0,6765.158595,391.451716,5537.681,64860,0.750694444,0.002055289
02:00.0,6764.901288,391.432978,5537.365,64920,0.751388889,0.002057191
03:00.0,6764.724969,391.558482,5537.149,64980,0.752083333,0.002059092
04:00.0,6764.635768,391.800561,5537.039,65040,0.752777778,0.002060993
05:00.0,6764.638182,392.135031,5537.042,65100,0.753472222,0.002062895
06:00.0,6764.73377,392.541239,5537.16,65160,0.754166667,0.002064796
07:00.0,6764.921596,393.002253,5537.39,65220,0.754861111,0.002066697
08:00.0,6765.198638,393.503866,5537.73,65280,0.755555556,0.002068598
09:00.0,6765.558964,394.032791,5538.173,65340,0.75625,0.0020705
10:00.0,6765.993083,394.575958,5538.706,65400,0.756944444,0.002072401
11:00.0,6766.489384,395.121683,5539.315,65460,0.757638889,0.002074302
12:00.0,6767.036945,395.661151,5539.988,65520,0.758333333,0.002076204
13:00.0,6767.626976,396.18808,5540.712,65580,0.759027778,0.002078105
14:00.0,6768.251539,396.696542,5541.479,65640,0.759722222,0.002080006
15:00.0,6768.901177,397.178912,5542.277,65700,0.760416667,0.002081907
16:00.0,6769.563884,397.625611,5543.091,65760,0.761111111,0.002083809
17:00.0,6770.22604,398.026354,5543.904,65820,0.761805556,0.00208571
18:00.0,6770.874068,398.371479,5544.7,65880,0.7625,0.002087611
19:00.0,6771.495374,398.652299,5545.464,65940,0.763194444,0.002089513
20:00.0,6772.078142,398.860472,5546.18,66000,0.763888889,0.002091414
21:00.0,6772.610619,398.987303,5546.834,66060,0.764583333,0.002093315
22:00.0,6773.081202,399.024312,5547.412,66120,0.765277778,0.002095216
23:00.0,6773.480185,398.965634,5547.902,66180,0.765972222,0.002097118
24:00.0,6773.80199,398.810625,5548.297,66240,0.766666667,0.002099019
25:00.0,6774.045132,398.563663,5548.596,66300,0.767361111,0.00210092
26:00.0,6774.20907,398.231302,5548.797,66360,0.768055556,0.002102822
27:00.0,6774.290504,397.821835,5548.898,66420,0.76875,0.002104723
28:00.0,6774.283963,397.358627,5548.89,66480,0.769444444,0.002106624
29:00.0,6774.186286,396.926316,5548.769,66540,0.770138889,0.002108525
30:00.0,6773.999663,396.718154,5548.54,66600,0.770833333,0.002110427
31:00.0,6773.729369,396.769601,5548.208,66660,0.771527778,0.002112328
32:00.0,6773.379387,396.898468,5547.778,66720,0.772222222,0.002114229
33:00.0,6772.952372,397.004813,5547.254,66780,0.772916667,0.002116131
34:00.0,6772.454541,397.05663,5546.642,66840,0.773611111,0.002118032
35:00.0,6771.898754,397.047734,5545.959,66900,0.774305556,0.002119933
36:00.0,6771.30073,396.982125,5545.225,66960,0.775,0.002121834
37:00.0,6770.672431,396.864735,5544.453,67020,0.775694444,0.002123736
38:00.0,6770.020836,396.697383,5543.652,67080,0.776388889,0.002125637
39:00.0,6769.353372,396.48082,5542.833,67140,0.777083333,0.002127538
40:00.0,6768.682643,396.218689,5542.009,67200,0.777777778,0.00212944
41:00.0,6768.02435,395.918013,5541.2,67260,0.778472222,0.002131341
42:00.0,6767.391691,395.586004,5540.423,67320,0.779166667,0.002133242
43:00.0,6766.793839,395.227683,5539.689,67380,0.779861111,0.002135143
44:00.0,6766.239947,394.847271,5539.009,67440,0.780555556,0.002137045
45:00.0,6765.742539,394.451226,5538.398,67500,0.78125,0.002138946
46:00.0,6765.315494,394.04896,5537.874,67560,0.781944444,0.002140847
47:00.0,6764.969406,393.650683,5537.449,67620,0.782638889,0.002142748
48:00.0,6764.709996,393.265382,5537.13,67680,0.783333333,0.00214465
49:00.0,6764.540314,392.901265,5536.922,67740,0.784027778,0.002146551
50:00.0,6764.462581,392.567642,5536.827,67800,0.784722222,0.002148452
51:00.0,6764.477235,392.275944,5536.845,67860,0.785416667,0.002150354
52:00.0,6764.581431,392.039602,5536.973,67920,0.786111111,0.002152255
53:00.0,6764.769776,391.874587,5537.204,67980,0.786805556,0.002154156
54:00.0,6765.036423,391.801606,5537.531,68040,0.7875,0.002156057
55:00.0,6765.375968,391.848292,5537.948,68100,0.788194444,0.002157959
56:00.0,6765.782826,392.048433,5538.448,68160,0.788888889,0.00215986
57:00.0,6766.250858,392.436326,5539.022,68220,0.789583333,0.002161761
58:00.0,6766.773734,393.03669,5539.664,68280,0.790277778,0.002163663
59:00.0,6767.344693,393.853887,5540.366,68340,0.790972222,0.002165564
00:00.0,6767.955262,394.867041,5541.115,68400,0.791666667,0.002167465
01:00.0,6768.594554,396.035313,5541.901,68460,0.792361111,0.002169366
02:00.0,6769.250277,397.309853,5542.706,68520,0.793055556,0.002171268
03:00.0,6769.910129,398.643899,5543.516,68580,0.79375,0.002173169
04:00.0,6770.561849,399.995744,5544.317,68640,0.794444444,0.00217507
05:00.0,6771.192462,401.327037,5545.092,68700,0.795138889,0.002176972
06:00.0,6771.788581,402.602181,5545.824,68760,0.795833333,0.002178873
07:00.0,6772.33791,403.790317,5546.499,68820,0.796527778,0.002180774
08:00.0,6772.830154,404.866503,5547.103,68880,0.797222222,0.002182675
09:00.0,6773.256494,405.810159,5547.627,68940,0.797916667,0.002184577
10:00.0,6773.608924,406.60325,5548.06,69000,0.798611111,0.002186478
11:00.0,6773.880584,407.230566,5548.394,69060,0.799305556,0.002188379
12:00.0,6774.066294,407.680591,5548.622,69120,0.8,0.002190281
13:00.0,6774.162208,407.944703,5548.74,69180,0.800694444,0.002192182
14:00.0,6774.165362,408.016147,5548.744,69240,0.801388889,0.002194083
15:00.0,6774.074494,407.891563,5548.632,69300,0.802083333,0.002195984
16:00.0,6773.89144,407.573794,5548.407,69360,0.802777778,0.002197886
17:00.0,6773.621048,407.071781,5548.075,69420,0.803472222,0.002199787
18:00.0,6773.269382,406.397065,5547.643,69480,0.804166667,0.002201688
19:00.0,6772.842622,405.561606,5547.119,69540,0.804861111,0.00220359
20:00.0,6772.348123,404.579964,5546.511,69600,0.805555556,0.002205491
21:00.0,6771.795814,403.472293,5545.833,69660,0.80625,0.002207392
22:00.0,6771.197471,402.263113,5545.098,69720,0.806944444,0.002209293
23:00.0,6770.5647,400.977575,5544.32,69780,0.807638889,0.002211195
24:00.0,6769.908013,399.640039,5543.514,69840,0.808333333,0.002213096
25:00.0,6769.238271,398.277651,5542.691,69900,0.809027778,0.002214997
26:00.0,6768.56789,396.923607,5541.868,69960,0.809722222,0.002216899
27:00.0,6767.909989,395.616334,5541.06,70020,0.810416667,0.0022188
28:00.0,6767.276788,394.397086,5540.282,70080,0.811111111,0.002220701
29:00.0,6766.679425,393.309577,5539.549,70140,0.811805556,0.002222602
30:00.0,6766.128855,392.398742,5538.873,70200,0.8125,0.002224504
31:00.0,6765.635823,391.702304,5538.267,70260,0.813194444,0.002226405
32:00.0,6765.209672,391.237313,5537.744,70320,0.813888889,0.002228306
33:00.0,6764.857823,390.994129,5537.312,70380,0.814583333,0.002230208
34:00.0,6764.58663,390.943983,5536.979,70440,0.815277778,0.002232109
35:00.0,6764.401747,391.051188,5536.752,70500,0.815972222,0.00223401
36:00.0,6764.306653,391.280842,5536.635,70560,0.816666667,0.002235911
37:00.0,6764.301043,391.602378,5536.628,70620,0.817361111,0.002237813
38:00.0,6764.381689,391.991849,5536.727,70680,0.818055556,0.002239714
39:00.0,6764.545245,392.432734,5536.928,70740,0.81875,0.002241615
40:00.0,6764.789786,392.914036,5537.228,70800,0.819444444,0.002243517
41:00.0,6765.113562,393.42688,5537.626,70860,0.820138889,0.002245418
42:00.0,6765.512952,393.962308,5538.116,70920,0.820833333,0.002247319
43:00.0,6765.981993,394.511164,5538.692,70980,0.821527778,0.00224922
44:00.0,6766.513008,395.064439,5539.344,71040,0.822222222,0.002251122
45:00.0,6767.096443,395.61266,5540.061,71100,0.822916667,0.002253023
46:00.0,6767.720087,396.145163,5540.827,71160,0.823611111,0.002254924
47:00.0,6768.369682,396.650862,5541.624,71220,0.824305556,0.002256826
48:00.0,6769.031296,397.120113,5542.437,71280,0.825,0.002258727
49:00.0,6769.693134,397.545451,5543.25,71340,0.825694444,0.002260628
50:00.0,6770.344863,397.920204,5544.05,71400,0.826388889,0.002262529
51:00.0,6770.975636,398.236654,5544.825,71460,0.827083333,0.002264431
52:00.0,6771.573401,398.485867,5545.559,71520,0.827777778,0.002266332
53:00.0,6772.126046,398.659053,5546.238,71580,0.828472222,0.002268233
54:00.0,6772.622657,398.748638,5546.848,71640,0.829166667,0.002270135
55:00.0,6773.053776,398.748405,5547.378,71700,0.829861111,0.002272036
56:00.0,6773.411339,398.653725,5547.817,71760,0.830555556,0.002273937
57:00.0,6773.688997,398.462472,5548.159,71820,0.83125,0.002275838
58:00.0,6773.882361,398.176184,5548.396,71880,0.831944444,0.00227774
59:00.0,6773.988198,397.801396,5548.526,71940,0.832638889,0.002279641
00:00.0,6774.00377,397.355722,5548.545,72000,0.833333333,0.002281542
01:00.0,6773.927593,396.889954,5548.452,72060,0.834027778,0.002283444
02:00.0,6773.761008,396.534958,5548.247,72120,0.834722222,0.002285345
03:00.0,6773.508533,396.429314,5547.937,72180,0.835416667,0.002287246
04:00.0,6773.176364,396.486713,5547.529,72240,0.836111111,0.002289147
05:00.0,6772.77081,396.571805,5547.03,72300,0.836805556,0.002291049
06:00.0,6772.298349,396.626942,5546.45,72360,0.8375,0.00229295
07:00.0,6771.766738,396.632829,5545.797,72420,0.838194444,0.002294851
08:00.0,6771.185389,396.584131,5545.083,72480,0.838888889,0.002296753
09:00.0,6770.564733,396.48094,5544.32,72540,0.839583333,0.002298654
10:00.0,6769.915693,396.325643,5543.523,72600,0.840277778,0.002300555
11:00.0,6769.249759,396.122005,5542.705,72660,0.840972222,0.002302456
12:00.0,6768.578788,395.874746,5541.881,72720,0.841666667,0.002304358
13:00.0,6767.91423,395.588769,5541.065,72780,0.842361111,0.002306259
14:00.0,6767.266991,395.268618,5540.27,72840,0.843055556,0.00230816
15:00.0,6766.648684,394.919055,5539.511,72900,0.84375,0.002310062
16:00.0,6766.072678,394.546314,5538.804,72960,0.844444444,0.002311963
17:00.0,6765.552782,394.158385,5538.165,73020,0.845138889,0.002313864
18:00.0,6765.100165,393.763628,5537.61,73080,0.845833333,0.002315765
19:00.0,6764.721771,393.369102,5537.145,73140,0.846527778,0.002317667
20:00.0,6764.422058,392.98056,5536.777,73200,0.847222222,0.002319568
21:00.0,6764.205949,392.604328,5536.512,73260,0.847916667,0.002321469
22:00.0,6764.079495,392.249279,5536.356,73320,0.848611111,0.002323371
23:00.0,6764.047742,391.927356,5536.317,73380,0.849305556,0.002325272
24:00.0,6764.112517,391.653146,5536.397,73440,0.85,0.002327173
25:00.0,6764.272356,391.444359,5536.593,73500,0.850694444,0.002329074
26:00.0,6764.523704,391.324001,5536.902,73560,0.851388889,0.002330976
27:00.0,6764.86131,391.322901,5537.316,73620,0.852083333,0.002332877
28:00.0,6765.277517,391.479512,5537.827,73680,0.852777778,0.002334778
29:00.0,6765.762037,391.833537,5538.422,73740,0.853472222,0.00233668
30:00.0,6766.30307,392.412454,5539.087,73800,0.854166667,0.002338581
31:00.0,6766.888873,393.217695,5539.806,73860,0.854861111,0.002340482
32:00.0,6767.508449,394.222257,5540.567,73920,0.855555556,0.002342383
33:00.0,6768.151323,395.381495,5541.356,73980,0.85625,0.002344285
34:00.0,6768.807182,396.646573,5542.162,74040,0.856944444,0.002346186
35:00.0,6769.46568,397.972307,5542.97,74100,0.857638889,0.002348087
36:00.0,6770.116163,399.318888,5543.769,74160,0.858333333,0.002349989
37:00.0,6770.747346,400.650585,5544.545,74220,0.859027778,0.00235189
38:00.0,6771.34743,401.93459,5545.282,74280,0.859722222,0.002353791
39:00.0,6771.9048,403.141209,5545.967,74340,0.860416667,0.002355692
40:00.0,6772.408721,404.24445,5546.586,74400,0.861111111,0.002357594
41:00.0,6772.849526,405.221825,5547.127,74460,0.861805556,0.002359495
42:00.0,6773.218481,406.053649,5547.58,74520,0.8625,0.002361396
43:00.0,6773.50795,406.722996,5547.936,74580,0.863194444,0.002363298
44:00.0,6773.711974,407.216631,5548.187,74640,0.863888889,0.002365199
45:00.0,6773.826856,407.52603,5548.328,74700,0.864583333,0.0023671
46:00.0,6773.851195,407.647411,5548.358,74760,0.865277778,0.002369001
47:00.0,6773.785309,407.580557,5548.277,74820,0.865972222,0.002370903
48:00.0,6773.630403,407.327131,5548.087,74880,0.866666667,0.002372804
49:00.0,6773.388108,406.889716,5547.789,74940,0.867361111,0.002374705
50:00.0,6773.060918,406.27266,5547.387,75000,0.868055556,0.002376607
51:00.0,6772.653373,405.484464,5546.886,75060,0.86875,0.002378508
52:00.0,6772.173019,404.539834,5546.296,75120,0.869444444,0.002380409
53:00.0,6771.630187,403.459404,5545.629,75180,0.870138889,0.00238231
54:00.0,6771.036604,402.267206,5544.9,75240,0.870833333,0.002384212
55:00.0,6770.40422,400.988577,5544.123,75300,0.871527778,0.002386113
56:00.0,6769.744782,399.649692,5543.313,75360,0.872222222,0.002388014
57:00.0,6769.070173,398.278802,5542.485,75420,0.872916667,0.002389916
58:00.0,6768.392594,396.907367,5541.653,75480,0.873611111,0.002391817
59:00.0,6767.72434,395.570627,5540.832,75540,0.874305556,0.002393718
00:00.0,6767.077666,394.30842,5540.038,75600,0.875,0.002395619
01:00.0,6766.46483,393.165684,5539.285,75660,0.875694444,0.002397521
02:00.0,6765.89775,392.189686,5538.589,75720,0.876388889,0.002399422
03:00.0,6765.387053,391.421467,5537.962,75780,0.877083333,0.002401323
04:00.0,6764.941354,390.883938,5537.415,75840,0.877777778,0.002403225
05:00.0,6764.567646,390.574737,5536.956,75900,0.878472222,0.002405126
06:00.0,6764.272316,390.469949,5536.593,75960,0.879166667,0.002407027
07:00.0,6764.061351,390.534964,5536.334,76020,0.879861111,0.002408928
08:00.0,6763.939334,390.734279,5536.184,76080,0.880555556,0.00241083
09:00.0,6763.908459,391.036981,5536.146,76140,0.88125,0.002412731
10:00.0,6763.968812,391.41879,5536.22,76200,0.881944444,0.002414632
11:00.0,6764.1193,391.861578,5536.405,76260,0.882638889,0.002416534
12:00.0,6764.357672,392.351104,5536.698,76320,0.883333333,0.002418435
13:00.0,6764.679361,392.874541,5537.093,76380,0.884027778,0.002420336
14:00.0,6765.076764,393.419511,5537.581,76440,0.884722222,0.002422237
15:00.0,6765.540255,393.974774,5538.15,76500,0.885416667,0.002424139
16:00.0,6766.06001,394.531001,5538.788,76560,0.886111111,0.00242604
17:00.0,6766.626728,395.080277,5539.484,76620,0.886805556,0.002427941
18:00.0,6767.230869,395.614828,5540.226,76680,0.8875,0.002429843
19:00.0,6767.861964,396.126524,5541.001,76740,0.888194444,0.002431744
20:00.0,6768.509186,396.607526,5541.796,76800,0.888888889,0.002433645
21:00.0,6769.162222,397.050725,5542.598,76860,0.889583333,0.002435546
22:00.0,6769.810842,397.448769,5543.394,76920,0.890277778,0.002437448
23:00.0,6770.443462,397.792616,5544.171,76980,0.890972222,0.002439349
24:00.0,6771.046809,398.071741,5544.913,77040,0.891666667,0.00244125
25:00.0,6771.607803,398.276449,5545.602,77100,0.892361111,0.002443152
26:00.0,6772.115943,398.400125,5546.226,77160,0.893055556,0.002445053
27:00.0,6772.56365,398.438958,5546.776,77220,0.89375,0.002446954
28:00.0,6772.944359,398.3896,5547.244,77280,0.894444444,0.002448855
29:00.0,6773.250776,398.247809,5547.62,77340,0.895138889,0.002450757
30:00.0,6773.475393,398.010321,5547.896,77400,0.895833333,0.002452658
31:00.0,6773.612512,397.679176,5548.065,77460,0.896527778,0.002454559
32:00.0,6773.659251,397.266958,5548.122,77520,0.897222222,0.002456461
33:00.0,6773.614911,396.807345,5548.067,77580,0.897916667,0.002458362
34:00.0,6773.47988,396.382847,5547.902,77640,0.898611111,0.002460263
35:00.0,6773.255679,396.134023,5547.626,77700,0.899305556,0.002462164
36:00.0,6772.945992,396.092176,5547.246,77760,0.9,0.002464066
37:00.0,6772.557294,396.135175,5546.768,77820,0.900694444,0.002465967
38:00.0,6772.098349,396.175552,5546.204,77880,0.901388889,0.002467868
39:00.0,6771.57906,396.179905,5545.566,77940,0.902083333,0.00246977
40:00.0,6771.009462,396.137207,5544.867,78000,0.902777778,0.002471671
41:00.0,6770.399231,396.044421,5544.117,78060,0.903472222,0.002473572
42:00.0,6769.757921,395.901511,5543.329,78120,0.904166667,0.002475473
43:00.0,6769.096029,395.710212,5542.516,78180,0.904861111,0.002477375
44:00.0,6768.426167,395.474344,5541.694,78240,0.905555556,0.002479276
45:00.0,6767.762837,395.200026,5540.879,78300,0.90625,0.002481177
46:00.0,6767.12011,394.89465,5540.09,78360,0.906944444,0.002483079
47:00.0,6766.50887,394.564888,5539.339,78420,0.907638889,0.00248498
48:00.0,6765.936367,394.2153,5538.636,78480,0.908333333,0.002486881
49:00.0,6765.408842,393.84888,5537.989,78540,0.909027778,0.002488782
50:00.0,6764.93473,393.469113,5537.406,78600,0.909722222,0.002490684
51:00.0,6764.525292,393.081747,5536.904,78660,0.910416667,0.002492585
52:00.0,6764.192243,392.694951,5536.495,78720,0.911111111,0.002494486
53:00.0,6763.944738,392.318217,5536.191,78780,0.911805556,0.002496388
54:00.0,6763.788009,391.961298,5535.998,78840,0.9125,0.002498289
55:00.0,6763.723775,391.633999,5535.92,78900,0.913194444,0.00250019
56:00.0,6763.751325,391.346843,5535.953,78960,0.913888889,0.002502091
57:00.0,6763.868718,391.112611,5536.098,79020,0.914583333,0.002503993
58:00.0,6764.073906,390.949036,5536.349,79080,0.915277778,0.002505894
59:00.0,6764.365048,390.882345,5536.707,79140,0.915972222,0.002507795
00:00.0,6764.739252,390.94965,5537.166,79200,0.916666667,0.002509697
01:00.0,6765.190632,391.196304,5537.721,79260,0.917361111,0.002511598
02:00.0,6765.709815,391.664511,5538.358,79320,0.918055556,0.002513499
03:00.0,6766.285663,392.375749,5539.065,79380,0.91875,0.0025154
04:00.0,6766.907175,393.319541,5539.828,79440,0.919444444,0.002517302
05:00.0,6767.563253,394.457461,5540.634,79500,0.920138889,0.002519203
06:00.0,6768.240953,395.735251,5541.466,79560,0.920833333,0.002521104
07:00.0,6768.92516,397.094326,5542.307,79620,0.921527778,0.002523006
08:00.0,6769.600847,398.481524,5543.137,79680,0.922222222,0.002524907
09:00.0,6770.255465,399.854989,5543.941,79740,0.922916667,0.002526808
10:00.0,6770.878631,401.182754,5544.706,79800,0.923611111,0.002528709
11:00.0,6771.459784,402.436485,5545.42,79860,0.924305556,0.002530611
12:00.0,6771.987227,403.587949,5546.068,79920,0.925,0.002532512
13:00.0,6772.449985,404.611696,5546.636,79980,0.925694444,0.002534413
14:00.0,6772.840069,405.489168,5547.116,80040,0.926388889,0.002536315
15:00.0,6773.152226,406.208077,5547.499,80100,0.927083333,0.002538216
16:00.0,6773.381708,406.757733,5547.781,80160,0.927777778,0.002540117
17:00.0,6773.523187,407.126541,5547.955,80220,0.928472222,0.002542018
18:00.0,6773.57223,407.304713,5548.015,80280,0.929166667,0.00254392
19:00.0,6773.527403,407.288404,5547.96,80340,0.929861111,0.002545821
20:00.0,6773.390531,407.080317,5547.792,80400,0.930555556,0.002547722
21:00.0,6773.165299,406.686952,5547.515,80460,0.93125,0.002549624
22:00.0,6772.856239,406.116579,5547.135,80520,0.931944444,0.002551525
23:00.0,6772.468957,405.37969,5546.66,80580,0.932638889,0.002553426
24:00.0,6772.010457,404.48973,5546.096,80640,0.933333333,0.002555327
25:00.0,6771.488628,403.462173,5545.455,80700,0.934027778,0.002557229
26:00.0,6770.911612,402.313423,5544.747,80760,0.934722222,0.00255913
27:00.0,6770.288351,401.062116,5543.981,80820,0.935416667,0.002561031
28:00.0,6769.629817,399.731982,5543.172,80880,0.936111111,0.002562933
29:00.0,6768.949289,398.35293,5542.336,80940,0.936805556,0.002564834
30:00.0,6768.261249,396.959543,5541.491,81000,0.9375,0.002566735
31:00.0,6767.579864,395.588915,5540.654,81060,0.938194444,0.002568636
32:00.0,6766.918286,394.280366,5539.842,81120,0.938888889,0.002570538
33:00.0,6766.288739,393.076526,5539.069,81180,0.939583333,0.002572439
34:00.0,6765.702547,392.022926,5538.349,81240,0.940277778,0.00257434
35:00.0,6765.169936,391.163507,5537.695,81300,0.940972222,0.002576242
36:00.0,6764.700113,390.53125,5537.118,81360,0.941666667,0.002578143
37:00.0,6764.301644,390.137069,5536.629,81420,0.942361111,0.002580044
38:00.0,6763.98239,389.96539,5536.237,81480,0.943055556,0.002581945
39:00.0,6763.748584,389.981765,5535.95,81540,0.94375,0.002583847
40:00.0,6763.603869,390.146382,5535.772,81600,0.944444444,0.002585748
41:00.0,6763.549414,390.424172,5535.706,81660,0.945138889,0.002587649
42:00.0,6763.585071,390.788478,5535.749,81720,0.945833333,0.002589551
43:00.0,6763.710227,391.220071,5535.903,81780,0.946527778,0.002591452
44:00.0,6763.923419,391.704254,5536.165,81840,0.947222222,0.002593353
45:00.0,6764.221241,392.228401,5536.53,81900,0.947916667,0.002595254
46:00.0,6764.597886,392.780998,5536.993,81960,0.948611111,0.002597156
47:00.0,6765.045811,393.351765,5537.543,82020,0.949305556,0.002599057
48:00.0,6765.556676,393.931666,5538.17,82080,0.95,0.002600958
49:00.0,6766.121632,394.512269,5538.864,82140,0.950694444,0.00260286
50:00.0,6766.73092,395.084869,5539.612,82200,0.951388889,0.002604761
51:00.0,6767.373487,395.640025,5540.401,82260,0.952083333,0.002606662
52:00.0,6768.036911,396.167522,5541.216,82320,0.952777778,0.002608563
53:00.0,6768.707447,396.656353,5542.039,82380,0.953472222,0.002610465
54:00.0,6769.370198,397.094779,5542.853,82440,0.954166667,0.002612366
55:00.0,6770.010037,397.47117,5543.639,82500,0.954861111,0.002614267
56:00.0,6770.613479,397.7758,5544.38,82560,0.955555556,0.002616169
57:00.0,6771.17043,398.002384,5545.064,82620,0.95625,0.00261807
58:00.0,6771.674178,398.147678,5545.683,82680,0.956944444,0.002619971
59:00.0,6772.119397,398.209152,5546.23,82740,0.957638889,0.002621872
00:00.0,6772.50005,398.182977,5546.698,82800,0.958333333,0.002623774
01:00.0,6772.809169,398.064488,5547.078,82860,0.959027778,0.002625675
02:00.0,6773.040359,397.850745,5547.362,82920,0.959722222,0.002627576
03:00.0,6773.189284,397.543265,5547.545,82980,0.960416667,0.002629478
04:00.0,6773.253207,397.149551,5547.623,83040,0.961111111,0.002631379
05:00.0,6773.230117,396.687764,5547.595,83100,0.961805556,0.00263328
06:00.0,6773.118888,396.203067,5547.458,83160,0.9625,0.002635181
07:00.0,6772.920571,395.800069,5547.214,83220,0.963194444,0.002637083
08:00.0,6772.639062,395.602451,5546.869,83280,0.963888889,0.002638984
09:00.0,6772.280107,395.574583,5546.428,83340,0.964583333,0.002640885
10:00.0,6771.849892,395.597824,5545.899,83400,0.965277778,0.002642787
11:00.0,6771.355059,395.606514,5545.291,83460,0.965972222,0.002644688
12:00.0,6770.804038,395.575665,5544.614,83520,0.966666667,0.002646589
13:00.0,6770.207692,395.497778,5543.882,83580,0.967361111,0.00264849
14:00.0,6769.578135,395.372628,5543.109,83640,0.968055556,0.002650392
15:00.0,6768.92703,395.202465,5542.309,83700,0.96875,0.002652293
16:00.0,6768.265335,394.990127,5541.496,83760,0.969444444,0.002654194
17:00.0,6767.60451,394.739135,5540.685,83820,0.970138889,0.002656096
18:00.0,6766.957288,394.454318,5539.89,83880,0.970833333,0.002657997
19:00.0,6766.336786,394.141687,5539.128,83940,0.971527778,0.002659898
20:00.0,6765.754899,393.807542,5538.413,84000,0.972222222,0.002661799
21:00.0,6765.221686,393.457772,5537.759,84060,0.972916667,0.002663701
22:00.0,6764.745955,393.097897,5537.175,84120,0.973611111,0.002665602
23:00.0,6764.335775,392.733499,5536.671,84180,0.974305556,0.002667503
24:00.0,6763.99811,392.370385,5536.256,84240,0.975,0.002669405
25:00.0,6763.738243,392.014467,5535.937,84300,0.975694444,0.002671306
26:00.0,6763.560005,391.671955,5535.719,84360,0.976388889,0.002673207
27:00.0,6763.466656,391.350239,5535.604,84420,0.977083333,0.002675108
28:00.0,6763.461332,391.059206,5535.597,84480,0.977777778,0.00267701
29:00.0,6763.546379,390.812492,5535.702,84540,0.978472222,0.002678911
30:00.0,6763.722088,390.628569,5535.918,84600,0.979166667,0.002680812
31:00.0,6763.985853,390.53198,5536.241,84660,0.979861111,0.002682714
32:00.0,6764.33229,390.554724,5536.667,84720,0.980555556,0.002684615
33:00.0,6764.754063,390.736244,5537.185,84780,0.98125,0.002686516
34:00.0,6765.24275,391.118224,5537.785,84840,0.981944444,0.002688417
35:00.0,6765.789172,391.730931,5538.456,84900,0.982638889,0.002690319
36:00.0,6766.383099,392.576683,5539.185,84960,0.983333333,0.00269222
37:00.0,6767.012912,393.625133,5539.958,85020,0.984027778,0.002694121
38:00.0,6767.665998,394.825405,5540.76,85080,0.984722222,0.002696023
39:00.0,6768.329976,396.123316,5541.576,85140,0.985416667,0.002697924
40:00.0,6768.993795,397.472064,5542.391,85200,0.986111111,0.002699825
41:00.0,6769.647606,398.834114,5543.194,85260,0.986805556,0.002701726
42:00.0,6770.281473,400.1776,5543.973,85320,0.9875,0.002703628
43:00.0,6770.884124,401.472056,5544.713,85380,0.988194444,0.002705529
44:00.0,6771.442856,402.686717,5545.399,85440,0.988888889,0.00270743
45:00.0,6771.944467,403.791417,5546.015,85500,0.989583333,0.002709332
46:00.0,6772.376367,404.758245,5546.546,85560,0.990277778,0.002711233
47:00.0,6772.72746,405.562947,5546.977,85620,0.990972222,0.002713134
48:00.0,6772.989109,406.186562,5547.299,85680,0.991666667,0.002715035
49:00.0,6773.156223,406.617416,5547.504,85740,0.992361111,0.002716937
50:00.0,6773.227694,406.851946,5547.592,85800,0.993055556,0.002718838
51:00.0,6773.205386,406.892709,5547.564,85860,0.99375,0.002720739
52:00.0,6773.092137,406.74438,5547.425,85920,0.994444444,0.002722641
53:00.0,6772.89035,406.410868,5547.177,85980,0.995138889,0.002724542
54:00.0,6772.60237,405.895963,5546.824,86040,0.995833333,0.002726443
55:00.0,6772.232138,405.206613,5546.369,86100,0.996527778,0.002728344
56:00.0,6771.786394,404.35541,5545.821,86160,0.997222222,0.002730246
57:00.0,6771.274306,403.360037,5545.192,86220,0.997916667,0.002732147
58:00.0,6770.706131,402.240757,5544.494,86280,0.998611111,0.002734048
59:00.0,6770.092391,401.018977,5543.74,86340,0.999305556,0.00273595
00:00.0,6769.444426,399.718642,5542.944,86400,1,0.002737851
01:00.0,6768.774899,398.367671,5542.122,86460,1.000694444,0.002739752
02:00.0,6768.097391,396.997718,5541.29,86520,1.001388889,0.002741653
03:00.0,6767.424817,395.6417,5540.464,86580,1.002083333,0.002743555
04:00.0,6766.768178,394.332256,5539.658,86640,1.002777778,0.002745456
05:00.0,6766.136977,393.10385,5538.883,86700,1.003472222,0.002747357
06:00.0,6765.540921,391.997024,5538.151,86760,1.004166667,0.002749258
07:00.0,6764.991192,391.059007,5537.476,86820,1.004861111,0.00275116
08:00.0,6764.499974,390.334836,5536.873,86880,1.005555556,0.002753061
09:00.0,6764.078608,389.850498,5536.355,86940,1.00625,0.002754962
10:00.0,6763.735857,389.600976,5535.934,87000,1.006944444,0.002756864
11:00.0,6763.477404,389.555418,5535.617,87060,1.007638889,0.002758765
