Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
15:00.0,6863.333887,492.92375,5658.661,105300,1.21875,0.003336756
16:00.0,6862.685338,491.666509,5657.859,105360,1.219444444,0.003338657
17:00.0,6862.036645,490.391556,5657.057,105420,1.220138889,0.003340558
18:00.0,6861.398948,489.124604,5656.268,105480,1.220833333,0.00334246
19:00.0,6860.783747,487.894923,5655.507,105540,1.221527778,0.003344361
20:00.0,6860.202236,486.735209,5654.788,105600,1.222222222,0.003346262
21:00.0,6859.665,485.682199,5654.124,105660,1.222916667,0.003348163
22:00.0,6859.182213,484.777304,5653.527,105720,1.223611111,0.003350065
23:00.0,6858.763342,484.062795,5653.009,105780,1.224305556,0.003351966
24:00.0,6858.416212,483.570773,5652.58,105840,1.225,0.003353867
25:00.0,6858.146571,483.310579,5652.247,105900,1.225694444,0.003355768
26:00.0,6857.958792,483.266128,5652.015,105960,1.226388889,0.00335767
27:00.0,6857.856513,483.405594,5651.888,106020,1.227083333,0.003359571
28:00.0,6857.84193,483.693327,5651.87,106080,1.227777778,0.003361472
29:00.0,6857.914559,484.09687,5651.96,106140,1.228472222,0.003363374
30:00.0,6858.071495,484.590194,5652.154,106200,1.229166667,0.003365275
31:00.0,6858.309294,485.154772,5652.448,106260,1.229861111,0.003367176
32:00.0,6858.625126,485.777891,5652.839,106320,1.230555556,0.003369077
33:00.0,6859.01543,486.448653,5653.321,106380,1.23125,0.003370979
34:00.0,6859.473545,487.154634,5653.887,106440,1.231944444,0.00337288
35:00.0,6859.989241,487.881744,5654.525,106500,1.232638889,0.003374781
36:00.0,6860.550699,488.616425,5655.219,106560,1.233333333,0.003376683
37:00.0,6861.146577,489.347005,5655.956,106620,1.234027778,0.003378584
38:00.0,6861.766168,490.062795,5656.722,106680,1.234722222,0.003380485
39:00.0,6862.398508,490.752658,5657.504,106740,1.235416667,0.003382386
40:00.0,6863.0324,491.405194,5658.288,106800,1.236111111,0.003384288
41:00.0,6863.65741,492.009943,5659.061,106860,1.236805556,0.003386189
42:00.0,6864.264183,492.557428,5659.811,106920,1.2375,0.00338809
43:00.0,6864.843459,493.037712,5660.528,106980,1.238194444,0.003389992
44:00.0,6865.385249,493.439625,5661.198,107040,1.238888889,0.003391893
45:00.0,6865.879474,493.751987,5661.809,107100,1.239583333,0.003393794
46:00.0,6866.317242,493.965282,5662.351,107160,1.240277778,0.003395695
47:00.0,6866.69105,494.071561,5662.813,107220,1.240972222,0.003397597
48:00.0,6866.993796,494.062957,5663.188,107280,1.241666667,0.003399498
49:00.0,6867.218278,493.931263,5663.465,107340,1.242361111,0.003401399
50:00.0,6867.359112,493.67113,5663.64,107400,1.243055556,0.003403301
51:00.0,6867.412854,493.280375,5663.706,107460,1.24375,0.003405202
52:00.0,6867.37843,492.760382,5663.664,107520,1.244444444,0.003407103
53:00.0,6867.256456,492.115144,5663.513,107580,1.245138889,0.003409004
54:00.0,6867.049151,491.35157,5663.256,107640,1.245833333,0.003410906
55:00.0,6866.760917,490.481262,5662.9,107700,1.246527778,0.003412807
56:00.0,6866.398345,489.52343,5662.451,107760,1.247222222,0.003414708
57:00.0,6865.969199,488.522138,5661.92,107820,1.247916667,0.00341661
58:00.0,6865.481554,487.749425,5661.317,107880,1.248611111,0.003418511
59:00.0,6864.944125,487.636411,5660.652,107940,1.249305556,0.003420412
00:00.0,6864.366948,487.658347,5659.939,108000,1.25,0.003422313
01:00.0,6863.760849,487.666839,5659.189,108060,1.250694444,0.003424215
02:00.0,6863.135807,487.645583,5658.416,108120,1.251388889,0.003426116
03:00.0,6862.500135,487.592263,5657.63,108180,1.252083333,0.003428017
04:00.0,6861.861698,487.50717,5656.84,108240,1.252777778,0.003429919
05:00.0,6861.229962,487.391781,5656.059,108300,1.253472222,0.00343182
06:00.0,6860.616612,487.248807,5655.301,108360,1.254166667,0.003433721
07:00.0,6860.034222,487.081965,5654.581,108420,1.254861111,0.003435622
08:00.0,6859.49447,486.895367,5653.913,108480,1.255555556,0.003437524
09:00.0,6859.007507,486.693028,5653.311,108540,1.25625,0.003439425
10:00.0,6858.582433,486.478814,5652.786,108600,1.256944444,0.003441326
11:00.0,6858.227769,486.256686,5652.347,108660,1.257638889,0.003443228
12:00.0,6857.951153,486.030905,5652.005,108720,1.258333333,0.003445129
13:00.0,6857.758483,485.806063,5651.767,108780,1.259027778,0.00344703
14:00.0,6857.653206,485.587025,5651.637,108840,1.259722222,0.003448931
15:00.0,6857.636276,485.379007,5651.616,108900,1.260416667,0.003450833
16:00.0,6857.706752,485.187999,5651.703,108960,1.261111111,0.003452734
17:00.0,6857.862354,485.021644,5651.896,109020,1.261805556,0.003454635
18:00.0,6858.099223,484.890382,5652.188,109080,1.2625,0.003456537
19:00.0,6858.411164,484.808635,5652.574,109140,1.263194444,0.003458438
20:00.0,6858.789792,484.796222,5653.042,109200,1.263888889,0.003460339
21:00.0,6859.226431,484.880691,5653.582,109260,1.264583333,0.00346224
22:00.0,6859.714348,485.100132,5654.185,109320,1.265277778,0.003464142
23:00.0,6860.248638,485.501288,5654.846,109380,1.265972222,0.003466043
24:00.0,6860.823265,486.123547,5655.556,109440,1.266666667,0.003467944
25:00.0,6861.428258,486.972081,5656.304,109500,1.267361111,0.003469846
26:00.0,6862.050378,488.008529,5657.074,109560,1.268055556,0.003471747
27:00.0,6862.676654,489.172876,5657.848,109620,1.26875,0.003473648
28:00.0,6863.296776,490.409428,5658.615,109680,1.269444444,0.003475549
29:00.0,6863.901881,491.674271,5659.363,109740,1.270138889,0.003477451
30:00.0,6864.481844,492.929866,5660.081,109800,1.270833333,0.003479352
31:00.0,6865.024772,494.140931,5660.752,109860,1.271527778,0.003481253
32:00.0,6865.519076,495.276165,5661.364,109920,1.272222222,0.003483155
33:00.0,6865.955177,496.310541,5661.903,109980,1.272916667,0.003485056
34:00.0,6866.325043,497.223818,5662.361,110040,1.273611111,0.003486957
35:00.0,6866.621379,497.998218,5662.727,110100,1.274305556,0.003488858
36:00.0,6866.838616,498.619772,5662.996,110160,1.275,0.00349076
37:00.0,6866.974511,499.081369,5663.164,110220,1.275694444,0.003492661
38:00.0,6867.02939,499.38152,5663.232,110280,1.276388889,0.003494562
39:00.0,6867.003116,499.518391,5663.199,110340,1.277083333,0.003496464
40:00.0,6866.893575,499.486323,5663.064,110400,1.277777778,0.003498365
41:00.0,6866.699147,499.280143,5662.823,110460,1.278472222,0.003500266
42:00.0,6866.422515,498.902691,5662.481,110520,1.279166667,0.003502167
43:00.0,6866.071196,498.366384,5662.047,110580,1.279861111,0.003504069
44:00.0,6865.65419,497.68704,5661.531,110640,1.280555556,0.00350597
45:00.0,6865.178876,496.877629,5660.943,110700,1.28125,0.003507871
46:00.0,6864.651488,495.948862,5660.29,110760,1.281944444,0.003509773
47:00.0,6864.079704,494.914235,5659.583,110820,1.282638889,0.003511674
48:00.0,6863.473203,493.791521,5658.833,110880,1.283333333,0.003513575
49:00.0,6862.843298,492.602323,5658.054,110940,1.284027778,0.003515476
50:00.0,6862.200439,491.367367,5657.259,111000,1.284722222,0.003517378
51:00.0,6861.554885,490.108027,5656.461,111060,1.285416667,0.003519279
52:00.0,6860.917852,488.849149,5655.673,111120,1.286111111,0.00352118
53:00.0,6860.301197,487.619284,5654.911,111180,1.286805556,0.003523082
54:00.0,6859.716029,486.448878,5654.187,111240,1.2875,0.003524983
55:00.0,6859.172099,485.370136,5653.515,111300,1.288194444,0.003526884
56:00.0,6858.678469,484.419182,5652.904,111360,1.288888889,0.003528785
57:00.0,6858.243996,483.635924,5652.367,111420,1.289583333,0.003530687
58:00.0,6857.876723,483.056973,5651.913,111480,1.290277778,0.003532588
59:00.0,6857.583164,482.703397,5651.55,111540,1.290972222,0.003534489
00:00.0,6857.368607,482.572471,5651.285,111600,1.291666667,0.003536391
01:00.0,6857.237764,482.640966,5651.123,111660,1.292361111,0.003538292
02:00.0,6857.194385,482.875992,5651.07,111720,1.293055556,0.003540193
03:00.0,6857.240042,483.244477,5651.126,111780,1.29375,0.003542094
04:00.0,6857.373713,483.718278,5651.291,111840,1.294444444,0.003543996
05:00.0,6857.592752,484.27589,5651.562,111900,1.295138889,0.003545897
06:00.0,6857.893779,484.901354,5651.934,111960,1.295833333,0.003547798
07:00.0,6858.272132,485.581282,5652.402,112020,1.296527778,0.0035497
08:00.0,6858.72065,486.302285,5652.957,112080,1.297222222,0.003551601
09:00.0,6859.229668,487.050639,5653.586,112140,1.297916667,0.003553502
10:00.0,6859.788495,487.813531,5654.277,112200,1.298611111,0.003555403
11:00.0,6860.38672,488.579627,5655.017,112260,1.299305556,0.003557305
12:00.0,6861.01411,489.338049,5655.792,112320,1.3,0.003559206
13:00.0,6861.659783,490.077036,5656.591,112380,1.300694444,0.003561107
14:00.0,6862.312023,490.783748,5657.397,112440,1.301388889,0.003563009
15:00.0,6862.958783,491.444837,5658.197,112500,1.302083333,0.00356491
16:00.0,6863.587883,492.046511,5658.975,112560,1.302777778,0.003566811
17:00.0,6864.186757,492.574204,5659.716,112620,1.303472222,0.003568712
18:00.0,6864.742779,493.013355,5660.403,112680,1.304166667,0.003570614
19:00.0,6865.244742,493.351709,5661.024,112740,1.304861111,0.003572515
20:00.0,6865.68444,493.581365,5661.568,112800,1.305555556,0.003574416
21:00.0,6866.056801,493.698507,5662.029,112860,1.30625,0.003576318
22:00.0,6866.358481,493.701041,5662.402,112920,1.306944444,0.003578219
23:00.0,6866.585837,493.585732,5662.683,112980,1.307638889,0.00358012
24:00.0,6866.735574,493.349513,5662.868,113040,1.308333333,0.003582021
25:00.0,6866.804061,492.988943,5662.953,113100,1.309027778,0.003583923
26:00.0,6866.78834,492.501868,5662.934,113160,1.309722222,0.003585824
27:00.0,6866.686869,491.888639,5662.808,113220,1.310416667,0.003587725
28:00.0,6866.500135,491.153131,5662.577,113280,1.311111111,0.003589627
29:00.0,6866.230973,490.303462,5662.244,113340,1.311805556,0.003591528
30:00.0,6865.884332,489.35261,5661.815,113400,1.3125,0.003593429
31:00.0,6865.466655,488.32277,5661.299,113460,1.313194444,0.00359533
32:00.0,6864.985427,487.295911,5660.704,113520,1.313888889,0.003597232
33:00.0,6864.449149,486.838035,5660.04,113580,1.314583333,0.003599133
34:00.0,6863.867392,486.841476,5659.321,113640,1.315277778,0.003601034
35:00.0,6863.25064,486.860118,5658.558,113700,1.315972222,0.003602936
36:00.0,6862.610086,486.850944,5657.766,113760,1.316666667,0.003604837
37:00.0,6861.957658,486.809199,5656.959,113820,1.317361111,0.003606738
38:00.0,6861.306036,486.73595,5656.153,113880,1.318055556,0.003608639
39:00.0,6860.668115,486.634143,5655.364,113940,1.31875,0.003610541
40:00.0,6860.055774,486.507451,5654.607,114000,1.319444444,0.003612442
41:00.0,6859.478675,486.35952,5653.894,114060,1.320138889,0.003614343
42:00.0,6858.944017,486.193475,5653.233,114120,1.320833333,0.003616245
43:00.0,6858.457563,486.011835,5652.631,114180,1.321527778,0.003618146
44:00.0,6858.02532,485.816881,5652.097,114240,1.322222222,0.003620047
45:00.0,6857.654726,485.611246,5651.639,114300,1.322916667,0.003621948
46:00.0,6857.354427,485.398381,5651.268,114360,1.323611111,0.00362385
47:00.0,6857.132679,485.182604,5650.994,114420,1.324305556,0.003625751
48:00.0,6856.995486,484.968784,5650.824,114480,1.325,0.003627652
49:00.0,6856.945839,484.762017,5650.763,114540,1.325694444,0.003629554
50:00.0,6856.984336,484.567758,5650.81,114600,1.326388889,0.003631455
51:00.0,6857.110117,484.392527,5650.966,114660,1.327083333,0.003633356
52:00.0,6857.320988,484.245001,5651.226,114720,1.327777778,0.003635257
53:00.0,6857.612946,484.137379,5651.587,114780,1.328472222,0.003637159
54:00.0,6857.980197,484.087471,5652.041,114840,1.329166667,0.00363906
55:00.0,6858.415875,484.122178,5652.58,114900,1.329861111,0.003640961
56:00.0,6858.912313,484.281489,5653.194,114960,1.330555556,0.003642863
57:00.0,6859.460135,484.617405,5653.871,115020,1.33125,0.003644764
58:00.0,6860.047412,485.177291,5654.597,115080,1.331944444,0.003646665
59:00.0,6860.660726,485.973571,5655.355,115140,1.332638889,0.003648566
00:00.0,6861.287883,486.972083,5656.131,115200,1.333333333,0.003650468
01:00.0,6861.919572,488.115426,5656.912,115260,1.334027778,0.003652369
02:00.0,6862.548044,489.348303,5657.689,115320,1.334722222,0.00365427
03:00.0,6863.164265,490.6232,5658.451,115380,1.335416667,0.003656172
04:00.0,6863.756754,491.897366,5659.184,115440,1.336111111,0.003658073
05:00.0,6864.313167,493.132707,5659.872,115500,1.336805556,0.003659974
06:00.0,6864.822493,494.297931,5660.502,115560,1.3375,0.003661875
07:00.0,6865.275533,495.368275,5661.062,115620,1.338194444,0.003663777
08:00.0,6865.664017,496.32279,5661.543,115680,1.338888889,0.003665678
09:00.0,6865.980308,497.142892,5661.934,115740,1.339583333,0.003667579
10:00.0,6866.218255,497.813479,5662.228,115800,1.340277778,0.003669481
11:00.0,6866.373838,498.324032,5662.421,115860,1.340972222,0.003671382
12:00.0,6866.444771,498.667762,5662.509,115920,1.341666667,0.003673283
13:00.0,6866.430002,498.84048,5662.49,115980,1.342361111,0.003675184
14:00.0,6866.330129,498.841251,5662.367,116040,1.343055556,0.003677086
15:00.0,6866.147896,498.673394,5662.141,116100,1.34375,0.003678987
16:00.0,6865.887384,498.34301,5661.819,116160,1.344444444,0.003680888
17:00.0,6865.552502,497.855934,5661.405,116220,1.345138889,0.00368279
18:00.0,6865.14693,497.217377,5660.903,116280,1.345833333,0.003684691
19:00.0,6864.676058,496.435621,5660.321,116340,1.346527778,0.003686592
20:00.0,6864.148535,495.525338,5659.668,116400,1.347222222,0.003688493
21:00.0,6863.575232,494.505966,5658.959,116460,1.347916667,0.003690395
22:00.0,6862.966552,493.396558,5658.207,116520,1.348611111,0.003692296
23:00.0,6862.332483,492.215713,5657.423,116580,1.349305556,0.003694197
24:00.0,6861.684084,490.984581,5656.621,116640,1.35,0.003696099
25:00.0,6861.034484,489.729457,5655.817,116700,1.350694444,0.003698
26:00.0,6860.397242,488.479272,5655.03,116760,1.351388889,0.003699901
27:00.0,6859.783167,487.259713,5654.27,116820,1.352083333,0.003701802
28:00.0,6859.199731,486.092402,5653.549,116880,1.352777778,0.003703704
29:00.0,6858.653967,485.001653,5652.874,116940,1.353472222,0.003705605
30:00.0,6858.15531,484.021638,5652.258,117000,1.354166667,0.003707506
31:00.0,6857.71489,483.195007,5651.713,117060,1.354861111,0.003709408
32:00.0,6857.342206,482.561956,5651.253,117120,1.355555556,0.003711309
33:00.0,6857.043069,482.147054,5650.883,117180,1.35625,0.00371321
34:00.0,6856.82072,481.952388,5650.608,117240,1.356944444,0.003715111
35:00.0,6856.678039,481.960237,5650.432,117300,1.357638889,0.003717013
36:00.0,6856.618017,482.141582,5650.357,117360,1.358333333,0.003718914
37:00.0,6856.642449,482.464684,5650.388,117420,1.359027778,0.003720815
38:00.0,6856.751062,482.901075,5650.522,117480,1.359722222,0.003722717
39:00.0,6856.942171,483.428578,5650.758,117540,1.360416667,0.003724618
40:00.0,6857.213619,484.031117,5651.094,117600,1.361111111,0.003726519
41:00.0,6857.562439,484.696051,5651.525,117660,1.361805556,0.00372842
42:00.0,6857.98365,485.411304,5652.045,117720,1.3625,0.003730322
43:00.0,6858.469787,486.164308,5652.646,117780,1.363194444,0.003732223
44:00.0,6859.011773,486.942658,5653.317,117840,1.363888889,0.003734124
45:00.0,6859.600039,487.734702,5654.044,117900,1.364583333,0.003736026
46:00.0,6860.224635,488.528817,5654.816,117960,1.365277778,0.003737927
47:00.0,6860.874425,489.311959,5655.62,118020,1.365972222,0.003739828
48:00.0,6861.536518,490.068964,5656.438,118080,1.366666667,0.003741729
49:00.0,6862.196772,490.783365,5657.255,118140,1.367361111,0.003743631
50:00.0,6862.841112,491.439094,5658.052,118200,1.368055556,0.003745532
51:00.0,6863.456744,492.021814,5658.813,118260,1.36875,0.003747433
52:00.0,6864.032528,492.519079,5659.525,118320,1.369444444,0.003749335
53:00.0,6864.55847,492.919467,5660.175,118380,1.370138889,0.003751236
54:00.0,6865.025042,493.211746,5660.753,118440,1.370833333,0.003753137
55:00.0,6865.42315,493.385166,5661.245,118500,1.371527778,0.003755038
56:00.0,6865.745032,493.431042,5661.643,118560,1.372222222,0.00375694
57:00.0,6865.985082,493.343984,5661.94,118620,1.372916667,0.003758841
58:00.0,6866.140906,493.123222,5662.133,118680,1.373611111,0.003760742
59:00.0,6866.212101,492.770697,5662.221,118740,1.374305556,0.003762644
00:00.0,6866.19884,492.288931,5662.204,118800,1.375,0.003764545
01:00.0,6866.101492,491.680715,5662.084,118860,1.375694444,0.003766446
02:00.0,6865.92112,490.950169,5661.861,118920,1.376388889,0.003768347
03:00.0,6865.660389,490.104301,5661.538,118980,1.377083333,0.003770249
04:00.0,6865.324028,489.153809,5661.122,119040,1.377777778,0.00377215
05:00.0,6864.918485,488.113214,5660.621,119100,1.378472222,0.003774051
06:00.0,6864.451077,487.005189,5660.043,119160,1.379166667,0.003775953
07:00.0,6863.929261,486.014527,5659.397,119220,1.379861111,0.003777854
08:00.0,6863.360613,485.947605,5658.694,119280,1.380555556,0.003779755
09:00.0,6862.753544,485.995176,5657.943,119340,1.38125,0.003781656
10:00.0,6862.118148,486.014336,5657.157,119400,1.381944444,0.003783558
11:00.0,6861.466288,485.99936,5656.351,119460,1.382638889,0.003785459
12:00.0,6860.810644,485.951576,5655.541,119520,1.383333333,0.00378736
13:00.0,6860.163442,485.873785,5654.74,119580,1.384027778,0.003789262
14:00.0,6859.535934,485.769112,5653.965,119640,1.384722222,0.003791163
15:00.0,6858.938822,485.64074,5653.226,119700,1.385416667,0.003793064
16:00.0,6858.382843,485.492014,5652.539,119760,1.386111111,0.003794965
17:00.0,6857.878644,485.326566,5651.916,119820,1.386805556,0.003796867
18:00.0,6857.435932,485.148255,5651.368,119880,1.3875,0.003798768
19:00.0,6857.062561,484.960959,5650.907,119940,1.388194444,0.003800669
20:00.0,6856.763981,484.768373,5650.538,120000,1.388888889,0.003802571
21:00.0,6856.543198,484.573859,5650.265,120060,1.389583333,0.003804472
22:00.0,6856.401339,484.380423,5650.089,120120,1.390277778,0.003806373
23:00.0,6856.338914,484.190989,5650.012,120180,1.390972222,0.003808274
24:00.0,6856.357148,484.009092,5650.035,120240,1.391666667,0.003810176
25:00.0,6856.458098,483.839874,5650.16,120300,1.392361111,0.003812077
26:00.0,6856.642963,483.69096,5650.388,120360,1.393055556,0.003813978
27:00.0,6856.90983,483.573074,5650.718,120420,1.39375,0.00381588
28:00.0,6857.252962,483.500939,5651.142,120480,1.394444444,0.003817781
29:00.0,6857.664323,483.495517,5651.651,120540,1.395138889,0.003819682
30:00.0,6858.135729,483.588093,5652.233,120600,1.395833333,0.003821583
31:00.0,6858.659535,483.823887,5652.881,120660,1.396527778,0.003823485
32:00.0,6859.227663,484.257139,5653.583,120720,1.397222222,0.003825386
33:00.0,6859.830555,484.927962,5654.329,120780,1.397916667,0.003827287
34:00.0,6860.457269,485.833003,5655.104,120840,1.398611111,0.003829189
35:00.0,6861.096171,486.924512,5655.894,120900,1.399305556,0.00383109
36:00.0,6861.735205,488.136957,5656.684,120960,1.4,0.003832991
37:00.0,6862.361822,489.408355,5657.459,121020,1.400694444,0.003834892
38:00.0,6862.963552,490.687215,5658.203,121080,1.401388889,0.003836794
39:00.0,6863.529278,491.933499,5658.903,121140,1.402083333,0.003838695
40:00.0,6864.049927,493.11745,5659.546,121200,1.402777778,0.003840596
41:00.0,6864.517661,494.215982,5660.125,121260,1.403472222,0.003842498
42:00.0,6864.92442,495.208229,5660.628,121320,1.404166667,0.003844399
43:00.0,6865.2616,496.073624,5661.045,121380,1.404861111,0.0038463
44:00.0,6865.521338,496.793615,5661.366,121440,1.405555556,0.003848201
45:00.0,6865.698083,497.354453,5661.585,121500,1.40625,0.003850103
46:00.0,6865.789012,497.748002,5661.697,121560,1.406944444,0.003852004
47:00.0,6865.793331,497.970359,5661.703,121620,1.407638889,0.003853905
48:00.0,6865.711517,498.020263,5661.602,121680,1.408333333,0.003855807
49:00.0,6865.545122,497.898578,5661.396,121740,1.409027778,0.003857708
50:00.0,6865.296903,497.608477,5661.089,121800,1.409722222,0.003859609
51:00.0,6864.970982,497.155726,5660.686,121860,1.410416667,0.00386151
52:00.0,6864.573078,496.549152,5660.194,121920,1.411111111,0.003863412
53:00.0,6864.110714,495.801133,5659.622,121980,1.411805556,0.003865313
54:00.0,6863.592906,494.927138,5658.981,122040,1.4125,0.003867214
55:00.0,6863.029214,493.943993,5658.284,122100,1.413194444,0.003869116
56:00.0,6862.428848,492.86812,5657.542,122160,1.413888889,0.003871017
57:00.0,6861.801246,491.716658,5656.766,122220,1.414583333,0.003872918
58:00.0,6861.157356,490.510106,5655.969,122280,1.415277778,0.003874819
59:00.0,6860.509072,489.271701,5655.168,122340,1.415972222,0.003876721
00:00.0,6859.8684,488.026258,5654.376,122400,1.416666667,0.003878622
01:00.0,6859.246424,486.798589,5653.607,122460,1.417361111,0.003880523
02:00.0,6858.653684,485.614943,5652.874,122520,1.418055556,0.003882425
03:00.0,6858.101241,484.506263,5652.191,122580,1.41875,0.003884326
04:00.0,6857.600399,483.508814,5651.572,122640,1.419444444,0.003886227
05:00.0,6857.160621,482.66002,5651.028,122700,1.420138889,0.003888128
06:00.0,6856.787838,481.992428,5650.567,122760,1.420833333,0.00389003
07:00.0,6856.485391,481.529395,5650.193,122820,1.421527778,0.003891931
08:00.0,6856.256785,481.281695,5649.911,122880,1.422222222,0.003893832
09:00.0,6856.107087,481.243646,5649.726,122940,1.422916667,0.003895734
10:00.0,6856.041253,481.392745,5649.644,123000,1.423611111,0.003897635
11:00.0,6856.061311,481.696242,5649.669,123060,1.424305556,0.003899536
12:00.0,6856.165534,482.120885,5649.798,123120,1.425,0.003901437
13:00.0,6856.350197,482.63981,5650.026,123180,1.425694444,0.003903339
14:00.0,6856.611478,483.233894,5650.349,123240,1.426388889,0.00390524
15:00.0,6856.945413,483.888909,5650.762,123300,1.427083333,0.003907141
16:00.0,6857.346661,484.592258,5651.258,123360,1.427777778,0.003909043
17:00.0,6857.808265,485.332079,5651.829,123420,1.428472222,0.003910944
18:00.0,6858.322878,486.098176,5652.465,123480,1.429166667,0.003912845
19:00.0,6858.883651,486.882025,5653.158,123540,1.429861111,0.003914746
20:00.0,6859.483346,487.674693,5653.9,123600,1.430555556,0.003916648
21:00.0,6860.112627,488.46451,5654.678,123660,1.43125,0.003918549
22:00.0,6860.759636,489.236919,5655.478,123720,1.431944444,0.00392045
23:00.0,6861.411294,489.976403,5656.283,123780,1.432638889,0.003922352
24:00.0,6862.054802,490.668126,5657.079,123840,1.433333333,0.003924253
25:00.0,6862.677902,491.297779,5657.85,123900,1.434027778,0.003926154
26:00.0,6863.26841,491.85076,5658.58,123960,1.434722222,0.003928055
27:00.0,6863.814355,492.312546,5659.255,124020,1.435416667,0.003929957
28:00.0,6864.304928,492.670141,5659.862,124080,1.436111111,0.003931858
29:00.0,6864.731026,492.912748,5660.389,124140,1.436805556,0.003933759
30:00.0,6865.084715,493.030838,5660.826,124200,1.4375,0.003935661
31:00.0,6865.358313,493.014983,5661.165,124260,1.438194444,0.003937562
32:00.0,6865.545083,492.857275,5661.396,124320,1.438888889,0.003939463
33:00.0,6865.640993,492.554365,5661.514,124380,1.439583333,0.003941364
34:00.0,6865.645099,492.107926,5661.519,124440,1.440277778,0.003943266
35:00.0,6865.559367,491.524025,5661.413,124500,1.440972222,0.003945167
36:00.0,6865.387314,490.810826,5661.201,124560,1.441666667,0.003947068
37:00.0,6865.133051,489.977202,5660.886,124620,1.442361111,0.00394897
38:00.0,6864.801243,489.032983,5660.476,124680,1.443055556,0.003950871
39:00.0,6864.397477,487.989944,5659.976,124740,1.44375,0.003952772
40:00.0,6863.928507,486.863544,5659.396,124800,1.444444444,0.003954673
41:00.0,6863.40244,485.687032,5658.746,124860,1.445138889,0.003956575
42:00.0,6862.828966,485.053032,5658.036,124920,1.445833333,0.003958476
43:00.0,6862.21922,485.089416,5657.282,124980,1.446527778,0.003960377
44:00.0,6861.584918,485.117468,5656.498,125040,1.447222222,0.003962279
45:00.0,6860.937233,485.115703,5655.697,125100,1.447916667,0.00396418
46:00.0,6860.286448,485.083925,5654.893,125160,1.448611111,0.003966081
47:00.0,6859.642692,485.023874,5654.097,125220,1.449305556,0.003967982
48:00.0,6859.016776,484.937959,5653.323,125280,1.45,0.003969884
49:00.0,6858.419979,484.829155,5652.585,125340,1.450694444,0.003971785
50:00.0,6857.862847,484.700751,5651.896,125400,1.451388889,0.003973686
51:00.0,6857.354271,484.555955,5651.267,125460,1.452083333,0.003975587
52:00.0,6856.90173,484.397685,5650.708,125520,1.452777778,0.003977489
53:00.0,6856.512231,484.228706,5650.227,125580,1.453472222,0.00397939
54:00.0,6856.192793,484.051926,5649.832,125640,1.454166667,0.003981291
55:00.0,6855.950032,483.870574,5649.532,125700,1.454861111,0.003983193
56:00.0,6855.789441,483.688224,5649.333,125760,1.455555556,0.003985094
57:00.0,6855.7149,483.508831,5649.241,125820,1.45625,0.003986995
58:00.0,6855.728302,483.33688,5649.258,125880,1.456944444,0.003988896
59:00.0,6855.828962,483.177585,5649.382,125940,1.457638889,0.003990798
00:00.0,6856.013211,483.037108,5649.61,126000,1.458333333,0.003992699
01:00.0,6856.275051,482.923112,5649.933,126060,1.459027778,0.0039946
02:00.0,6856.607906,482.846271,5650.345,126120,1.459722222,0.003996502
03:00.0,6857.006181,482.82337,5650.837,126180,1.460416667,0.003998403
04:00.0,6857.465099,482.88206,5651.404,126240,1.461111111,0.004000304
05:00.0,6857.978834,483.065506,5652.04,126300,1.461805556,0.004002205
06:00.0,6858.538679,483.430333,5652.732,126360,1.4625,0.004004107
07:00.0,6859.133044,484.026087,5653.466,126420,1.463194444,0.004006008
08:00.0,6859.74925,484.860802,5654.228,126480,1.463888889,0.004007909
09:00.0,6860.37547,485.891812,5655.003,126540,1.464583333,0.004009811
10:00.0,6861.001245,487.054044,5655.776,126600,1.465277778,0.004011712
11:00.0,6861.616654,488.286638,5656.537,126660,1.465972222,0.004013613
12:00.0,6862.211424,489.539951,5657.273,126720,1.466666667,0.004015514
13:00.0,6862.774952,490.773821,5657.97,126780,1.467361111,0.004017416
14:00.0,6863.296958,491.955471,5658.615,126840,1.468055556,0.004019317
15:00.0,6863.767919,493.057894,5659.198,126900,1.46875,0.004021218
16:00.0,6864.179007,494.058127,5659.706,126960,1.469444444,0.00402312
17:00.0,6864.522078,494.936102,5660.13,127020,1.470138889,0.004025021
18:00.0,6864.790174,495.674892,5660.462,127080,1.470833333,0.004026922
19:00.0,6864.978215,496.261693,5660.695,127140,1.471527778,0.004028823
20:00.0,6865.083164,496.688018,5660.824,127200,1.472222222,0.004030725
21:00.0,6865.103447,496.948518,5660.85,127260,1.472916667,0.004032626
22:00.0,6865.038303,497.039578,5660.769,127320,1.473611111,0.004034527
23:00.0,6864.887806,496.959155,5660.583,127380,1.474305556,0.004036429
24:00.0,6864.653568,496.708039,5660.293,127440,1.475,0.00403833
25:00.0,6864.339452,496.29125,5659.905,127500,1.475694444,0.004040231
26:00.0,6863.951665,495.718339,5659.425,127560,1.476388889,0.004042132
27:00.0,6863.498241,495.002501,5658.864,127620,1.477083333,0.004044034
28:00.0,6862.988313,494.159235,5658.234,127680,1.477777778,0.004045935
29:00.0,6862.431529,493.205257,5657.545,127740,1.478472222,0.004047836
30:00.0,6861.837632,492.157722,5656.811,127800,1.479166667,0.004049738
31:00.0,6861.216158,491.033719,5656.042,127860,1.479861111,0.004051639
32:00.0,6860.577539,489.852429,5655.252,127920,1.480555556,0.00405354
