Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
06:00.0,6666.021022,293.165356,5416.403,3960,0.045833333,0.000125485
07:00.0,6665.87962,293.369587,5416.231,4020,0.046527778,0.000127386
08:00.0,6665.834368,293.672418,5416.176,4080,0.047222222,0.000129287
09:00.0,6665.884995,294.049155,5416.238,4140,0.047916667,0.000131189
10:00.0,6666.030699,294.481252,5416.415,4200,0.048611111,0.00013309
11:00.0,6666.269031,294.953373,5416.706,4260,0.049305556,0.000134991
12:00.0,6666.594809,295.451648,5417.103,4320,0.05,0.000136893
13:00.0,6667.000197,295.963419,5417.597,4380,0.050694444,0.000138794
14:00.0,6667.475955,296.477655,5418.177,4440,0.051388889,0.000140695
15:00.0,6668.012516,296.984824,5418.831,4500,0.052083333,0.000142596
16:00.0,6668.599769,297.475878,5419.547,4560,0.052777778,0.000144498
17:00.0,6669.226174,297.941327,5420.31,4620,0.053472222,0.000146399
18:00.0,6669.878793,298.371354,5421.106,4680,0.054166667,0.0001483
19:00.0,6670.544346,298.756452,5421.917,4740,0.054861111,0.000150202
20:00.0,6671.209643,299.087316,5422.729,4800,0.055555556,0.000152103
21:00.0,6671.860804,299.354138,5423.522,4860,0.05625,0.000154004
22:00.0,6672.483114,299.547081,5424.281,4920,0.056944444,0.000155905
23:00.0,6673.063214,299.658528,5424.989,4980,0.057638889,0.000157807
24:00.0,6673.59166,299.684589,5425.633,5040,0.058333333,0.000159708
25:00.0,6674.062101,299.623018,5426.207,5100,0.059027778,0.000161609
26:00.0,6674.466995,299.468876,5426.701,5160,0.059722222,0.000163511
27:00.0,6674.794589,299.212961,5427.1,5220,0.060416667,0.000165412
28:00.0,6675.031455,298.846297,5427.389,5280,0.061111111,0.000167313
29:00.0,6675.167856,298.368176,5427.555,5340,0.061805556,0.000169214
30:00.0,6675.200463,297.802404,5427.595,5400,0.0625,0.000171116
31:00.0,6675.130437,297.368167,5427.51,5460,0.063194444,0.000173017
32:00.0,6674.960707,297.60253,5427.303,5520,0.063888889,0.000174918
33:00.0,6674.696296,297.956979,5426.98,5580,0.064583333,0.00017682
34:00.0,6674.346121,298.248535,5426.553,5640,0.065277778,0.000178721
35:00.0,6673.922141,298.463046,5426.036,5700,0.065972222,0.000180622
36:00.0,6673.43551,298.602457,5425.443,5760,0.066666667,0.000182523
37:00.0,6672.893956,298.669321,5424.782,5820,0.067361111,0.000184425
38:00.0,6672.303324,298.664721,5424.062,5880,0.068055556,0.000186326
39:00.0,6671.671054,298.590266,5423.291,5940,0.06875,0.000188227
40:00.0,6671.007422,298.449747,5422.482,6000,0.069444444,0.000190129
41:00.0,6670.323777,298.248475,5421.648,6060,0.070138889,0.00019203
42:00.0,6669.630753,297.991699,5420.804,6120,0.070833333,0.000193931
43:00.0,6668.93869,297.684292,5419.96,6180,0.071527778,0.000195832
44:00.0,6668.259173,297.331813,5419.131,6240,0.072222222,0.000197734
45:00.0,6667.605345,296.941386,5418.334,6300,0.072916667,0.000199635
46:00.0,6666.990595,296.521428,5417.585,6360,0.073611111,0.000201536
47:00.0,6666.427143,296.080791,5416.898,6420,0.074305556,0.000203438
48:00.0,6665.925719,295.628361,5416.287,6480,0.075,0.000205339
49:00.0,6665.495936,295.173348,5415.763,6540,0.075694444,0.00020724
50:00.0,6665.146257,294.725697,5415.337,6600,0.076388889,0.000209141
51:00.0,6664.883225,294.296112,5415.017,6660,0.077083333,0.000211043
52:00.0,6664.710736,293.89583,5414.806,6720,0.077777778,0.000212944
53:00.0,6664.630265,293.536861,5414.708,6780,0.078472222,0.000214845
54:00.0,6664.641985,293.233296,5414.723,6840,0.079166667,0.000216747
55:00.0,6664.745445,293.003256,5414.849,6900,0.079861111,0.000218648
56:00.0,6664.938757,292.870057,5415.084,6960,0.080555556,0.000220549
57:00.0,6665.217068,292.861239,5415.424,7020,0.08125,0.00022245
58:00.0,6665.572564,293.005758,5415.857,7080,0.081944444,0.000224352
59:00.0,6665.996733,293.330826,5416.374,7140,0.082638889,0.000226253
00:00.0,6666.482413,293.85817,5416.966,7200,0.083333333,0.000228154
01:00.0,6667.022656,294.596877,5417.624,7260,0.084027778,0.000230056
02:00.0,6667.607239,295.533724,5418.337,7320,0.084722222,0.000231957
03:00.0,6668.221196,296.630385,5419.085,7380,0.085416667,0.000233858
04:00.0,6668.847846,297.834497,5419.849,7440,0.086111111,0.000235759
05:00.0,6669.473189,299.096338,5420.611,7500,0.086805556,0.000237661
06:00.0,6670.086707,300.376332,5421.359,7560,0.0875,0.000239562
07:00.0,6670.678281,301.64054,5422.081,7620,0.088194444,0.000241463
08:00.0,6671.235956,302.855035,5422.761,7680,0.088888889,0.000243365
09:00.0,6671.747712,303.98804,5423.385,7740,0.089583333,0.000245266
10:00.0,6672.204549,305.015608,5423.942,7800,0.090277778,0.000247167
11:00.0,6672.60026,305.921154,5424.424,7860,0.090972222,0.000249068
12:00.0,6672.927962,306.68822,5424.824,7920,0.091666667,0.00025097
13:00.0,6673.177974,307.295585,5425.129,7980,0.092361111,0.000252871
14:00.0,6673.339751,307.720576,5425.326,8040,0.093055556,0.000254772
15:00.0,6673.405251,307.945637,5425.406,8100,0.09375,0.000256674
16:00.0,6673.369909,307.96032,5425.363,8160,0.094444444,0.000258575
17:00.0,6673.231509,307.759005,5425.194,8220,0.095138889,0.000260476
18:00.0,6672.990243,307.340933,5424.9,8280,0.095833333,0.000262377
19:00.0,6672.650846,306.714464,5424.486,8340,0.096527778,0.000264279
20:00.0,6672.223599,305.8993,5423.965,8400,0.097222222,0.00026618
21:00.0,6671.721537,304.92111,5423.353,8460,0.097916667,0.000268081
22:00.0,6671.155911,303.80255,5422.663,8520,0.098611111,0.000269983
23:00.0,6670.534558,302.560011,5421.905,8580,0.099305556,0.000271884
24:00.0,6669.864779,301.209612,5421.089,8640,0.1,0.000273785
25:00.0,6669.157932,299.776941,5420.227,8700,0.100694444,0.000275686
26:00.0,6668.430721,298.300282,5419.341,8760,0.101388889,0.000277588
27:00.0,6667.701689,296.824158,5418.452,8820,0.102083333,0.000279489
28:00.0,6666.986034,295.389543,5417.58,8880,0.102777778,0.00028139
29:00.0,6666.293476,294.03074,5416.735,8940,0.103472222,0.000283292
30:00.0,6665.631143,292.782797,5415.928,9000,0.104166667,0.000285193
31:00.0,6665.008614,291.691356,5415.169,9060,0.104861111,0.000287094
32:00.0,6664.439957,290.80989,5414.476,9120,0.105555556,0.000288995
33:00.0,6663.940373,290.178353,5413.868,9180,0.10625,0.000290897
34:00.0,6663.520652,289.800556,5413.356,9240,0.106944444,0.000292798
35:00.0,6663.18504,289.64535,5412.947,9300,0.107638889,0.000294699
36:00.0,6662.934495,289.668818,5412.642,9360,0.108333333,0.000296601
37:00.0,6662.771464,289.832731,5412.443,9420,0.109027778,0.000298502
38:00.0,6662.701028,290.108123,5412.357,9480,0.109722222,0.000300403
39:00.0,6662.727722,290.471158,5412.39,9540,0.110416667,0.000302304
40:00.0,6662.851981,290.900179,5412.541,9600,0.111111111,0.000304206
41:00.0,6663.069702,291.376039,5412.807,9660,0.111805556,0.000306107
42:00.0,6663.374357,291.883241,5413.178,9720,0.1125,0.000308008
43:00.0,6663.758807,292.409648,5413.646,9780,0.113194444,0.000309909
44:00.0,6664.215455,292.945015,5414.203,9840,0.113888889,0.000311811
45:00.0,6664.735598,293.479644,5414.837,9900,0.114583333,0.000313712
46:00.0,6665.309077,294.003786,5415.536,9960,0.115277778,0.000315613
47:00.0,6665.924332,294.507491,5416.286,10020,0.115972222,0.000317515
48:00.0,6666.56869,294.980728,5417.071,10080,0.116666667,0.000319416
49:00.0,6667.229007,295.413759,5417.876,10140,0.117361111,0.000321317
50:00.0,6667.892313,295.79732,5418.684,10200,0.118055556,0.000323218
51:00.0,6668.545664,296.122034,5419.481,10260,0.11875,0.00032512
52:00.0,6669.175266,296.377553,5420.248,10320,0.119444444,0.000327021
53:00.0,6669.76635,296.552902,5420.969,10380,0.120138889,0.000328922
54:00.0,6670.304847,296.63844,5421.625,10440,0.120833333,0.000330824
55:00.0,6670.779563,296.627763,5422.204,10500,0.121527778,0.000332725
56:00.0,6671.182612,296.517538,5422.696,10560,0.122222222,0.000334626
57:00.0,6671.507837,296.30579,5423.092,10620,0.122916667,0.000336527
58:00.0,6671.749553,295.991537,5423.387,10680,0.123611111,0.000338429
59:00.0,6671.903156,295.577695,5423.574,10740,0.124305556,0.00034033
00:00.0,6671.966072,295.078471,5423.651,10800,0.125,0.000342231
01:00.0,6671.937259,294.551945,5423.616,10860,0.125694444,0.000344133
02:00.0,6671.815243,294.268018,5423.467,10920,0.126388889,0.000346034
03:00.0,6671.5974,294.435907,5423.201,10980,0.127083333,0.000347935
04:00.0,6671.282059,294.695526,5422.817,11040,0.127777778,0.000349836
05:00.0,6670.871881,294.904707,5422.317,11100,0.128472222,0.000351738
06:00.0,6670.375618,295.03715,5421.712,11160,0.129166667,0.000353639
07:00.0,6669.807073,295.090695,5421.018,11220,0.129861111,0.00035554
08:00.0,6669.182456,295.070496,5420.257,11280,0.130555556,0.000357442
09:00.0,6668.517854,294.98378,5419.447,11340,0.13125,0.000359343
10:00.0,6667.827722,294.837574,5418.606,11400,0.131944444,0.000361244
11:00.0,6667.124529,294.637894,5417.748,11460,0.132638889,0.000363145
12:00.0,6666.419466,294.389962,5416.889,11520,0.133333333,0.000365047
13:00.0,6665.723632,294.099018,5416.041,11580,0.134027778,0.000366948
14:00.0,6665.048675,293.771053,5415.218,11640,0.134722222,0.000368849
15:00.0,6664.406237,293.412863,5414.435,11700,0.135416667,0.000370751
16:00.0,6663.806611,293.031378,5413.705,11760,0.136111111,0.000372652
17:00.0,6663.257838,292.632846,5413.036,11820,0.136805556,0.000374553
18:00.0,6662.766158,292.222578,5412.437,11880,0.1375,0.000376454
19:00.0,6662.337609,291.805613,5411.915,11940,0.138194444,0.000378356
20:00.0,6661.979557,291.388081,5411.478,12000,0.138888889,0.000380257
21:00.0,6661.700771,290.978492,5411.139,12060,0.139583333,0.000382158
22:00.0,6661.509714,290.588194,5410.906,12120,0.140277778,0.00038406
23:00.0,6661.41226,290.230955,5410.787,12180,0.140972222,0.000385961
24:00.0,6661.410531,289.922438,5410.785,12240,0.141666667,0.000387862
25:00.0,6661.503292,289.68049,5410.898,12300,0.142361111,0.000389763
26:00.0,6661.68685,289.526157,5411.122,12360,0.143055556,0.000391665
27:00.0,6661.955575,289.484489,5411.449,12420,0.14375,0.000393566
28:00.0,6662.302491,289.584317,5411.872,12480,0.144444444,0.000395467
29:00.0,6662.720406,289.856523,5412.381,12540,0.145138889,0.000397369
30:00.0,6663.202407,290.329128,5412.968,12600,0.145833333,0.00039927
31:00.0,6663.740239,291.016972,5413.624,12660,0.146527778,0.000401171
32:00.0,6664.321738,291.909525,5414.332,12720,0.147222222,0.000403072
33:00.0,6664.930838,292.968577,5415.075,12780,0.147916667,0.000404974
34:00.0,6665.551464,294.142005,5415.831,12840,0.148611111,0.000406875
35:00.0,6666.171589,295.382138,5416.587,12900,0.149305556,0.000408776
36:00.0,6666.782672,296.652049,5417.332,12960,0.15,0.000410678
37:00.0,6667.374965,297.918009,5418.054,13020,0.150694444,0.000412579
38:00.0,6667.93436,299.141528,5418.736,13080,0.151388889,0.00041448
39:00.0,6668.444618,300.281894,5419.358,13140,0.152083333,0.000416381
40:00.0,6668.892272,301.305306,5419.903,13200,0.152777778,0.000418283
41:00.0,6669.26875,302.189285,5420.362,13260,0.153472222,0.000420184
42:00.0,6669.568497,302.918929,5420.728,13320,0.154166667,0.000422085
43:00.0,6669.786676,303.481886,5420.994,13380,0.154861111,0.000423987
44:00.0,6669.919213,303.867961,5421.155,13440,0.155555556,0.000425888
45:00.0,6669.96386,304.070989,5421.21,13500,0.15625,0.000427789
46:00.0,6669.919841,304.088084,5421.156,13560,0.156944444,0.00042969
47:00.0,6669.786513,303.916861,5420.993,13620,0.157638889,0.000431592
48:00.0,6669.563194,303.554954,5420.721,13680,0.158333333,0.000433493
49:00.0,6669.25054,303.002689,5420.34,13740,0.159027778,0.000435394
50:00.0,6668.851728,302.2655,5419.854,13800,0.159722222,0.000437296
51:00.0,6668.372498,301.354116,5419.27,13860,0.160416667,0.000439197
52:00.0,6667.820901,300.284171,5418.597,13920,0.161111111,0.000441098
53:00.0,6667.207607,299.077006,5417.85,13980,0.161805556,0.000442999
54:00.0,6666.545365,297.758882,5417.042,14040,0.1625,0.000444901
55:00.0,6665.847782,296.358884,5416.192,14100,0.163194444,0.000446802
56:00.0,6665.128137,294.907048,5415.315,14160,0.163888889,0.000448703
57:00.0,6664.399453,293.435226,5414.427,14220,0.164583333,0.000450605
58:00.0,6663.675181,291.97955,5413.544,14280,0.165277778,0.000452506
59:00.0,6662.96922,290.581764,5412.684,14340,0.165972222,0.000454407
00:00.0,6662.295337,289.2892,5411.863,14400,0.166666667,0.000456308
01:00.0,6661.666831,288.153789,5411.097,14460,0.167361111,0.00045821
02:00.0,6661.096157,287.226632,5410.402,14520,0.168055556,0.000460111
03:00.0,6660.593636,286.54435,5409.79,14580,0.16875,0.000462012
04:00.0,6660.166149,286.114478,5409.269,14640,0.169444444,0.000463914
05:00.0,6659.818118,285.915325,5408.845,14700,0.170138889,0.000465815
06:00.0,6659.554599,285.910793,5408.524,14760,0.170833333,0.000467716
07:00.0,6659.38278,286.063764,5408.315,14820,0.171527778,0.000469617
08:00.0,6659.309195,286.33987,5408.225,14880,0.172222222,0.000471519
09:00.0,6659.335278,286.707503,5408.257,14940,0.172916667,0.00047342
10:00.0,6659.45652,287.139809,5408.404,15000,0.173611111,0.000475321
11:00.0,6659.666265,287.61747,5408.66,15060,0.174305556,0.000477223
12:00.0,6659.959507,288.128311,5409.017,15120,0.175,0.000479124
13:00.0,6660.332479,288.663269,5409.472,15180,0.175694444,0.000481025
14:00.0,6660.779389,289.212473,5410.016,15240,0.176388889,0.000482926
15:00.0,6661.290801,289.764627,5410.639,15300,0.177083333,0.000484828
16:00.0,6661.855156,290.30878,5411.327,15360,0.177777778,0.000486729
17:00.0,6662.460812,290.835374,5412.065,15420,0.178472222,0.00048863
18:00.0,6663.096167,291.335392,5412.839,15480,0.179166667,0.000490532
19:00.0,6663.748666,291.799192,5413.634,15540,0.179861111,0.000492433
20:00.0,6664.404755,292.216648,5414.434,15600,0.180555556,0.000494334
21:00.0,6665.050982,292.578118,5415.221,15660,0.18125,0.000496235
22:00.0,6665.674813,292.874822,5415.981,15720,0.181944444,0.000498137
23:00.0,6666.26441,293.098259,5416.7,15780,0.182638889,0.000500038
24:00.0,6666.807938,293.239513,5417.362,15840,0.183333333,0.000501939
25:00.0,6667.293299,293.289236,5417.954,15900,0.184027778,0.000503841
26:00.0,6667.708679,293.238584,5418.46,15960,0.184722222,0.000505742
27:00.0,6668.043818,293.080955,5418.869,16020,0.185416667,0.000507643
28:00.0,6668.291313,292.813873,5419.171,16080,0.186111111,0.000509544
29:00.0,6668.447107,292.440683,5419.361,16140,0.186805556,0.000511446
30:00.0,6668.509186,291.973001,5419.436,16200,0.1875,0.000513347
31:00.0,6668.476615,291.444997,5419.397,16260,0.188194444,0.000515248
32:00.0,6668.350033,290.977959,5419.242,16320,0.188888889,0.00051715
33:00.0,6668.132717,290.835959,5418.977,16380,0.189583333,0.000519051
34:00.0,6667.829806,290.965347,5418.608,16440,0.190277778,0.000520952
35:00.0,6667.445664,291.136153,5418.14,16500,0.190972222,0.000522853
36:00.0,6666.982839,291.266739,5417.576,16560,0.191666667,0.000524755
37:00.0,6666.445005,291.332596,5416.92,16620,0.192361111,0.000526656
38:00.0,6665.841033,291.327339,5416.184,16680,0.193055556,0.000528557
39:00.0,6665.185143,291.253744,5415.385,16740,0.19375,0.000530459
40:00.0,6664.492593,291.118249,5414.541,16800,0.194444444,0.00053236
41:00.0,6663.776025,290.926573,5413.667,16860,0.195138889,0.000534261
42:00.0,6663.04659,290.682861,5412.779,16920,0.195833333,0.000536162
43:00.0,6662.317662,290.391884,5411.89,16980,0.196527778,0.000538064
44:00.0,6661.605873,290.060908,5411.023,17040,0.197222222,0.000539965
45:00.0,6660.928097,289.698944,5410.197,17100,0.197916667,0.000541866
46:00.0,6660.298126,289.314621,5409.43,17160,0.198611111,0.000543768
47:00.0,6659.726395,288.915145,5408.733,17220,0.199305556,0.000545669
48:00.0,6659.22181,288.507047,5408.119,17280,0.2,0.00054757
49:00.0,6658.792753,288.097362,5407.596,17340,0.200694444,0.000549471
50:00.0,6658.446216,287.694012,5407.174,17400,0.201388889,0.000551373
51:00.0,6658.186411,287.305374,5406.857,17460,0.202083333,0.000553274
52:00.0,6658.014238,286.939708,5406.648,17520,0.202777778,0.000555175
53:00.0,6657.928201,286.605081,5406.543,17580,0.203472222,0.000557077
54:00.0,6657.926632,286.310532,5406.541,17640,0.204166667,0.000558978
55:00.0,6658.00992,286.068927,5406.642,17700,0.204861111,0.000560879
56:00.0,6658.180374,285.900327,5406.85,17760,0.205555556,0.00056278
57:00.0,6658.438821,285.833171,5407.165,17820,0.20625,0.000564682
58:00.0,6658.780832,285.901376,5407.581,17880,0.206944444,0.000566583
59:00.0,6659.196643,286.138394,5408.088,17940,0.207638889,0.000568484
00:00.0,6659.674845,286.570951,5408.67,18000,0.208333333,0.000570386
01:00.0,6660.205413,287.213237,5409.317,18060,0.209027778,0.000572287
02:00.0,6660.778965,288.060724,5410.016,18120,0.209722222,0.000574188
03:00.0,6661.384405,289.086805,5410.753,18180,0.210416667,0.000576089
04:00.0,6662.008744,290.248231,5411.514,18240,0.211111111,0.000577991
05:00.0,6662.638956,291.496889,5412.282,18300,0.211805556,0.000579892
06:00.0,6663.262605,292.787565,5413.042,18360,0.2125,0.000581793
07:00.0,6663.866517,294.077819,5413.778,18420,0.213194444,0.000583695
08:00.0,6664.436232,295.326578,5414.472,18480,0.213888889,0.000585596
09:00.0,6664.957651,296.496417,5415.107,18540,0.214583333,0.000587497
10:00.0,6665.41848,297.555872,5415.669,18600,0.215277778,0.000589398
11:00.0,6665.807695,298.47787,5416.143,18660,0.215972222,0.0005913
12:00.0,6666.115244,299.238439,5416.518,18720,0.216666667,0.000593201
13:00.0,6666.334311,299.8207,5416.785,18780,0.217361111,0.000595102
14:00.0,6666.463563,300.219339,5416.943,18840,0.218055556,0.000597004
15:00.0,6666.504979,300.436513,5416.993,18900,0.21875,0.000598905
16:00.0,6666.458593,300.471209,5416.937,18960,0.219444444,0.000600806
17:00.0,6666.320781,300.315189,5416.769,19020,0.220138889,0.000602707
18:00.0,6666.088746,299.961495,5416.486,19080,0.220833333,0.000604609
19:00.0,6665.765485,299.414521,5416.092,19140,0.221527778,0.00060651
20:00.0,6665.358855,298.688599,5415.596,19200,0.222222222,0.000608411
21:00.0,6664.876657,297.798328,5415.009,19260,0.222916667,0.000610313
22:00.0,6664.324753,296.754605,5414.336,19320,0.223611111,0.000612214
23:00.0,6663.710548,295.571515,5413.588,19380,0.224305556,0.000614115
24:00.0,6663.045652,294.271995,5412.777,19440,0.225,0.000616016
25:00.0,6662.344309,292.885188,5411.923,19500,0.225694444,0.000617918
26:00.0,6661.619978,291.439992,5411.04,19560,0.226388889,0.000619819
27:00.0,6660.884779,289.964447,5410.144,19620,0.227083333,0.00062172
28:00.0,6660.151388,288.490446,5409.251,19680,0.227777778,0.000623622
29:00.0,6659.433675,287.056363,5408.377,19740,0.228472222,0.000625523
30:00.0,6658.745376,285.705982,5407.538,19800,0.229166667,0.000627424
31:00.0,6658.099399,284.488417,5406.751,19860,0.229861111,0.000629325
32:00.0,6657.508447,283.458059,5406.031,19920,0.230555556,0.000631227
33:00.0,6656.984688,282.665575,5405.394,19980,0.23125,0.000633128
34:00.0,6656.537918,282.138501,5404.849,20040,0.231944444,0.000635029
35:00.0,6656.174919,281.868634,5404.407,20100,0.232638889,0.000636931
36:00.0,6655.901244,281.820709,5404.074,20160,0.233333333,0.000638832
37:00.0,6655.7224,281.950581,5403.856,20220,0.234027778,0.000640733
38:00.0,6655.641869,282.216278,5403.758,20280,0.234722222,0.000642634
39:00.0,6655.658829,282.582292,5403.779,20340,0.235416667,0.000644536
40:00.0,6655.769768,283.022405,5403.914,20400,0.236111111,0.000646437
41:00.0,6655.972439,283.520063,5404.161,20460,0.236805556,0.000648338
42:00.0,6656.266246,284.063941,5404.519,20520,0.2375,0.00065024
43:00.0,6656.647701,284.641738,5404.983,20580,0.238194444,0.000652141
44:00.0,6657.106786,285.23816,5405.542,20640,0.238888889,0.000654042
45:00.0,6657.629111,285.83816,5406.178,20700,0.239583333,0.000655943
46:00.0,6658.200905,286.430325,5406.875,20760,0.240277778,0.000657845
47:00.0,6658.810656,287.006013,5407.618,20820,0.240972222,0.000659746
48:00.0,6659.446829,287.556145,5408.393,20880,0.241666667,0.000661647
49:00.0,6660.096456,288.070404,5409.184,20940,0.242361111,0.000663549
50:00.0,6660.746819,288.539222,5409.976,21000,0.243055556,0.00066545
51:00.0,6661.386923,288.95459,5410.756,21060,0.24375,0.000667351
52:00.0,6662.006063,289.307999,5411.511,21120,0.244444444,0.000669252
53:00.0,6662.591858,289.588836,5412.224,21180,0.245138889,0.000671154
54:00.0,6663.131132,289.786109,5412.882,21240,0.245833333,0.000673055
55:00.0,6663.612453,289.891198,5413.468,21300,0.246527778,0.000674956
56:00.0,6664.02664,289.897767,5413.973,21360,0.247222222,0.000676858
57:00.0,6664.365015,289.799575,5414.385,21420,0.247916667,0.000678759
58:00.0,6664.618586,289.590318,5414.694,21480,0.248611111,0.00068066
59:00.0,6664.779886,289.267178,5414.891,21540,0.249305556,0.000682561
00:00.0,6664.844268,288.834437,5414.969,21600,0.25,0.000684463
01:00.0,6664.809531,288.308446,5414.927,21660,0.250694444,0.000686364
02:00.0,6664.675269,287.7352,5414.763,21720,0.251388889,0.000688265
03:00.0,6664.443742,287.242811,5414.481,21780,0.252083333,0.000690167
04:00.0,6664.120779,287.019476,5414.087,21840,0.252777778,0.000692068
05:00.0,6663.714527,287.013807,5413.592,21900,0.253472222,0.000693969
06:00.0,6663.233372,287.060762,5413.006,21960,0.254166667,0.00069587
07:00.0,6662.686002,287.086874,5412.339,22020,0.254861111,0.000697772
08:00.0,6662.083122,287.069103,5411.605,22080,0.255555556,0.000699673
09:00.0,6661.437191,287.002121,5410.818,22140,0.25625,0.000701574
10:00.0,6660.75936,286.886148,5409.992,22200,0.256944444,0.000703476
11:00.0,6660.057634,286.721733,5409.137,22260,0.257638889,0.000705377
12:00.0,6659.339425,286.509165,5408.262,22320,0.258333333,0.000707278
13:00.0,6658.615795,286.250672,5407.38,22380,0.259027778,0.000709179
14:00.0,6657.902157,285.951814,5406.511,22440,0.259722222,0.000711081
