Time (UTCG),Semi-major Axis (km),Apogee Altitude (km),Period (sec),,,
50:00.0,6762.655895,394.476491,5534.609,157800,1.826388889,0.00500038
51:00.0,6762.34501,394.069443,5534.227,157860,1.827083333,0.005002282
52:00.0,6761.952773,393.49359,5533.745,157920,1.827777778,0.005004183
53:00.0,6761.487157,392.761803,5533.174,157980,1.828472222,0.005006084
54:00.0,6760.95787,391.890405,5532.524,158040,1.829166667,0.005007985
55:00.0,6760.375167,390.896904,5531.809,158100,1.829861111,0.005009887
56:00.0,6759.749678,389.799618,5531.041,158160,1.830555556,0.005011788
57:00.0,6759.0929,388.618726,5530.235,158220,1.83125,0.005013689
58:00.0,6758.41747,387.377033,5529.406,158280,1.831944444,0.005015591
59:00.0,6757.736146,386.098259,5528.57,158340,1.832638889,0.005017492
00:00.0,6757.061343,384.806402,5527.742,158400,1.833333333,0.005019393
01:00.0,6756.405402,383.526741,5526.937,158460,1.834027778,0.005021294
02:00.0,6755.780741,382.287036,5526.171,158520,1.834722222,0.005023196
03:00.0,6755.199085,381.117355,5525.457,158580,1.835416667,0.005025097
04:00.0,6754.67058,380.050066,5524.809,158640,1.836111111,0.005026998
05:00.0,6754.204033,379.122361,5524.236,158700,1.836805556,0.0050289
06:00.0,6753.807832,378.37879,5523.75,158760,1.8375,0.005030801
07:00.0,6753.489955,377.864811,5523.36,158820,1.838194444,0.005032702
08:00.0,6753.256777,377.606271,5523.074,158880,1.838888889,0.005034603
09:00.0,6753.112285,377.591915,5522.897,158940,1.839583333,0.005036505
10:00.0,6753.058736,377.782795,5522.831,159000,1.840277778,0.005038406
11:00.0,6753.097497,378.135721,5522.879,159060,1.840972222,0.005040307
12:00.0,6753.228316,378.615082,5523.039,159120,1.841666667,0.005042209
13:00.0,6753.447716,379.192732,5523.308,159180,1.842361111,0.00504411
14:00.0,6753.748885,379.846156,5523.678,159240,1.843055556,0.005046011
15:00.0,6754.123782,380.558449,5524.138,159300,1.84375,0.005047912
16:00.0,6754.565208,381.317858,5524.679,159360,1.844444444,0.005049814
17:00.0,6755.066625,382.115102,5525.295,159420,1.845138889,0.005051715
18:00.0,6755.620446,382.940236,5525.974,159480,1.845833333,0.005053616
19:00.0,6756.217256,383.781723,5526.706,159540,1.846527778,0.005055518
20:00.0,6756.846681,384.627527,5527.479,159600,1.847222222,0.005057419
21:00.0,6757.498146,385.465514,5528.278,159660,1.847916667,0.00505932
22:00.0,6758.160197,386.281934,5529.091,159720,1.848611111,0.005061221
23:00.0,6758.819589,387.06019,5529.9,159780,1.849305556,0.005063123
24:00.0,6759.462068,387.782355,5530.688,159840,1.85,0.005065024
25:00.0,6760.074564,388.432439,5531.44,159900,1.850694444,0.005066925
26:00.0,6760.646527,388.997938,5532.142,159960,1.851388889,0.005068827
27:00.0,6761.169076,389.468143,5532.783,160020,1.852083333,0.005070728
28:00.0,6761.633274,389.831554,5533.353,160080,1.852777778,0.005072629
29:00.0,6762.029585,390.075471,5533.84,160140,1.853472222,0.00507453
30:00.0,6762.348931,390.187994,5534.232,160200,1.854166667,0.005076432
31:00.0,6762.584039,390.160231,5534.52,160260,1.854861111,0.005078333
32:00.0,6762.729989,389.987054,5534.7,160320,1.855555556,0.005080234
33:00.0,6762.784183,389.666953,5534.766,160380,1.85625,0.005082136
34:00.0,6762.746059,389.201599,5534.719,160440,1.856944444,0.005084037
35:00.0,6762.616602,388.595085,5534.56,160500,1.857638889,0.005085938
36:00.0,6762.398083,387.853687,5534.292,160560,1.858333333,0.005087839
37:00.0,6762.094252,386.986538,5533.919,160620,1.859027778,0.005089741
38:00.0,6761.711018,386.007369,5533.449,160680,1.859722222,0.005091642
39:00.0,6761.256623,384.936303,5532.891,160740,1.860416667,0.005093543
40:00.0,6760.740504,383.804437,5532.257,160800,1.861111111,0.005095445
41:00.0,6760.171682,382.694437,5531.559,160860,1.861805556,0.005097346
42:00.0,6759.558664,381.994924,5530.807,160920,1.8625,0.005099247
43:00.0,6758.911355,381.837603,5530.012,160980,1.863194444,0.005101148
44:00.0,6758.242851,381.778158,5529.192,161040,1.863888889,0.00510305
45:00.0,6757.568469,381.716788,5528.364,161100,1.864583333,0.005104951
46:00.0,6756.902257,381.63896,5527.547,161160,1.865277778,0.005106852
47:00.0,6756.254278,381.542751,5526.752,161220,1.865972222,0.005108754
48:00.0,6755.631454,381.428323,5525.988,161280,1.866666667,0.005110655
49:00.0,6755.041166,381.296201,5525.263,161340,1.867361111,0.005112556
50:00.0,6754.494072,381.147695,5524.592,161400,1.868055556,0.005114457
51:00.0,6754.003669,380.985434,5523.99,161460,1.86875,0.005116359
52:00.0,6753.58335,380.813201,5523.475,161520,1.869444444,0.00511826
53:00.0,6753.243501,380.635216,5523.058,161580,1.870138889,0.005120161
54:00.0,6752.990347,380.455398,5522.747,161640,1.870833333,0.005122063
55:00.0,6752.82657,380.276989,5522.546,161700,1.871527778,0.005123964
56:00.0,6752.752882,380.102656,5522.456,161760,1.872222222,0.005125865
57:00.0,6752.769686,379.935058,5522.477,161820,1.872916667,0.005127766
58:00.0,6752.877849,379.77772,5522.609,161880,1.873611111,0.005129668
59:00.0,6753.077879,379.635972,5522.855,161940,1.874305556,0.005131569
00:00.0,6753.368028,379.517886,5523.211,162000,1.875,0.00513347
01:00.0,6753.743073,379.435773,5523.671,162060,1.875694444,0.005135372
02:00.0,6754.194921,379.40966,5524.225,162120,1.876388889,0.005137273
03:00.0,6754.714127,379.474684,5524.862,162180,1.877083333,0.005139174
04:00.0,6755.290382,379.692038,5525.569,162240,1.877777778,0.005141075
05:00.0,6755.911682,380.148808,5526.331,162300,1.878472222,0.005142977
06:00.0,6756.563984,380.909699,5527.132,162360,1.879166667,0.005144878
07:00.0,6757.232762,381.948004,5527.952,162420,1.879861111,0.005146779
08:00.0,6757.905179,383.170591,5528.778,162480,1.880555556,0.005148681
09:00.0,6758.570363,384.488944,5529.594,162540,1.88125,0.005150582
10:00.0,6759.2175,385.839362,5530.388,162600,1.881944444,0.005152483
11:00.0,6759.834261,387.173671,5531.145,162660,1.882638889,0.005154384
12:00.0,6760.407788,388.452636,5531.849,162720,1.883333333,0.005156286
13:00.0,6760.927147,389.646027,5532.487,162780,1.884027778,0.005158187
14:00.0,6761.384309,390.732489,5533.048,162840,1.884722222,0.005160088
15:00.0,6761.772656,391.695556,5533.524,162900,1.885416667,0.00516199
16:00.0,6762.085129,392.519076,5533.908,162960,1.886111111,0.005163891
17:00.0,6762.314355,393.18663,5534.189,163020,1.886805556,0.005165792
18:00.0,6762.454478,393.684658,5534.361,163080,1.8875,0.005167693
19:00.0,6762.502539,394.005153,5534.42,163140,1.888194444,0.005169595
20:00.0,6762.458332,394.145496,5534.366,163200,1.888888889,0.005171496
21:00.0,6762.323575,394.106875,5534.201,163260,1.889583333,0.005173397
22:00.0,6762.101416,393.89329,5533.928,163320,1.890277778,0.005175299
23:00.0,6761.796076,393.510846,5533.553,163380,1.890972222,0.0051772
24:00.0,6761.412178,392.966384,5533.082,163440,1.891666667,0.005179101
25:00.0,6760.954382,392.266588,5532.52,163500,1.892361111,0.005181002
26:00.0,6760.428341,391.419628,5531.874,163560,1.893055556,0.005182904
27:00.0,6759.842529,390.43874,5531.155,163620,1.89375,0.005184805
28:00.0,6759.209059,389.34421,5530.378,163680,1.894444444,0.005186706
29:00.0,6758.542341,388.161265,5529.56,163740,1.895138889,0.005188607
30:00.0,6757.857041,386.916351,5528.719,163800,1.895833333,0.005190509
31:00.0,6757.16661,385.634306,5527.871,163860,1.896527778,0.00519241
32:00.0,6756.483521,384.338877,5527.033,163920,1.897222222,0.005194311
33:00.0,6755.819864,383.054273,5526.219,163980,1.897916667,0.005196213
34:00.0,6755.187367,381.805952,5525.443,164040,1.898611111,0.005198114
35:00.0,6754.597161,380.621319,5524.719,164100,1.899305556,0.005200015
36:00.0,6754.059905,379.531751,5524.059,164160,1.9,0.005201916
37:00.0,6753.585953,378.575346,5523.478,164220,1.900694444,0.005203818
38:00.0,6753.184772,377.79719,5522.986,164280,1.901388889,0.005205719
39:00.0,6752.863749,377.242592,5522.592,164340,1.902083333,0.00520762
40:00.0,6752.627615,376.940582,5522.302,164400,1.902777778,0.005209522
41:00.0,6752.479192,376.887463,5522.12,164460,1.903472222,0.005211423
42:00.0,6752.420608,377.050218,5522.048,164520,1.904166667,0.005213324
43:00.0,6752.453541,377.38655,5522.089,164580,1.904861111,0.005215225
44:00.0,6752.578203,377.859291,5522.242,164640,1.905555556,0.005217127
45:00.0,6752.792332,378.439606,5522.504,164700,1.90625,0.005219028
46:00.0,6753.091347,379.105829,5522.871,164760,1.906944444,0.005220929
47:00.0,6753.469369,379.841774,5523.335,164820,1.907638889,0.005222831
48:00.0,6753.919812,380.634553,5523.888,164880,1.908333333,0.005224732
49:00.0,6754.434923,381.471952,5524.52,164940,1.909027778,0.005226633
50:00.0,6755.004979,382.340462,5525.219,165000,1.909722222,0.005228534
51:00.0,6755.618173,383.224849,5525.971,165060,1.910416667,0.005230436
52:00.0,6756.261272,384.108811,5526.76,165120,1.911111111,0.005232337
53:00.0,6756.920431,384.97566,5527.569,165180,1.911805556,0.005234238
54:00.0,6757.581843,385.808822,5528.381,165240,1.9125,0.00523614
55:00.0,6758.232557,386.592769,5529.179,165300,1.913194444,0.005238041
56:00.0,6758.861456,387.314313,5529.951,165360,1.913888889,0.005239942
57:00.0,6759.459524,387.962822,5530.685,165420,1.914583333,0.005241843
58:00.0,6760.018718,388.528399,5531.372,165480,1.915277778,0.005243745
59:00.0,6760.53026,388.999474,5531.999,165540,1.915972222,0.005245646
00:00.0,6760.984212,389.362614,5532.557,165600,1.916666667,0.005247547
01:00.0,6761.370966,389.60519,5533.031,165660,1.917361111,0.005249449
02:00.0,6761.683049,389.718126,5533.414,165720,1.918055556,0.00525135
03:00.0,6761.915243,389.695736,5533.699,165780,1.91875,0.005253251
04:00.0,6762.063183,389.53334,5533.881,165840,1.919444444,0.005255152
05:00.0,6762.122693,389.226482,5533.954,165900,1.920138889,0.005257054
06:00.0,6762.091116,388.773447,5533.915,165960,1.920833333,0.005258955
07:00.0,6761.968813,388.177709,5533.765,166020,1.921527778,0.005260856
08:00.0,6761.759072,387.447411,5533.508,166080,1.922222222,0.005262758
09:00.0,6761.466226,386.592098,5533.148,166140,1.922916667,0.005264659
10:00.0,6761.094471,385.621168,5532.692,166200,1.923611111,0.00526656
11:00.0,6760.64889,384.546636,5532.145,166260,1.924305556,0.005268461
12:00.0,6760.137288,383.388641,5531.517,166320,1.925,0.005270363
13:00.0,6759.570402,382.189705,5530.821,166380,1.925694444,0.005272264
14:00.0,6758.960196,381.196642,5530.072,166440,1.926388889,0.005274165
15:00.0,6758.318293,380.982982,5529.285,166500,1.927083333,0.005276067
16:00.0,6757.656018,380.948846,5528.472,166560,1.927777778,0.005277968
17:00.0,6756.985265,380.911746,5527.649,166620,1.928472222,0.005279869
18:00.0,6756.318602,380.855252,5526.831,166680,1.929166667,0.00528177
19:00.0,6755.668482,380.777992,5526.033,166740,1.929861111,0.005283672
20:00.0,6755.046687,380.681519,5525.27,166800,1.930555556,0.005285573
21:00.0,6754.46438,380.568215,5524.556,166860,1.93125,0.005287474
22:00.0,6753.93196,380.440771,5523.902,166920,1.931944444,0.005289376
23:00.0,6753.458282,380.301897,5523.321,166980,1.932638889,0.005291277
24:00.0,6753.050175,380.154032,5522.821,167040,1.933333333,0.005293178
25:00.0,6752.713252,379.999305,5522.407,167100,1.934027778,0.005295079
26:00.0,6752.453355,379.839844,5522.089,167160,1.934722222,0.005296981
27:00.0,6752.276978,379.678227,5521.872,167220,1.935416667,0.005298882
28:00.0,6752.190059,379.517682,5521.766,167280,1.936111111,0.005300783
29:00.0,6752.196266,379.361994,5521.773,167340,1.936805556,0.005302685
30:00.0,6752.296111,379.215404,5521.896,167400,1.9375,0.005304586
31:00.0,6752.487073,379.082811,5522.13,167460,1.938194444,0.005306487
32:00.0,6752.764263,378.970497,5522.47,167520,1.938888889,0.005308388
33:00.0,6753.12137,378.887734,5522.908,167580,1.939583333,0.00531029
34:00.0,6753.551666,378.850129,5523.436,167640,1.940277778,0.005312191
35:00.0,6754.04827,378.886119,5524.045,167700,1.940972222,0.005314092
36:00.0,6754.603077,379.047295,5524.726,167760,1.941666667,0.005315994
37:00.0,6755.20538,379.414674,5525.465,167820,1.942361111,0.005317895
38:00.0,6755.842176,380.069101,5526.246,167880,1.943055556,0.005319796
39:00.0,6756.500512,381.01836,5527.054,167940,1.94375,0.005321697
40:00.0,6757.169539,382.187471,5527.875,168000,1.944444444,0.005323599
41:00.0,6757.839791,383.487012,5528.697,168060,1.945138889,0.0053255
42:00.0,6758.500315,384.846924,5529.508,168120,1.945833333,0.005327401
43:00.0,6759.136989,386.211568,5530.289,168180,1.946527778,0.005329303
44:00.0,6759.734046,387.533748,5531.022,168240,1.947222222,0.005331204
45:00.0,6760.27721,388.775318,5531.689,168300,1.947916667,0.005333105
46:00.0,6760.75531,389.907826,5532.276,168360,1.948611111,0.005335006
47:00.0,6761.159581,390.909833,5532.772,168420,1.949305556,0.005336908
48:00.0,6761.48261,391.763827,5533.168,168480,1.95,0.005338809
49:00.0,6761.718555,392.4559,5533.458,168540,1.950694444,0.00534071
50:00.0,6761.863918,392.976913,5533.636,168600,1.951388889,0.005342612
51:00.0,6761.917265,393.321906,5533.702,168660,1.952083333,0.005344513
52:00.0,6761.878009,393.487664,5533.654,168720,1.952777778,0.005346414
53:00.0,6761.745944,393.471587,5533.492,168780,1.953472222,0.005348315
54:00.0,6761.522312,393.273556,5533.217,168840,1.954166667,0.005350217
55:00.0,6761.211084,392.89847,5532.835,168900,1.954861111,0.005352118
56:00.0,6760.818901,392.356319,5532.354,168960,1.955555556,0.005354019
57:00.0,6760.353864,391.659967,5531.783,169020,1.95625,0.005355921
58:00.0,6759.824763,390.823599,5531.133,169080,1.956944444,0.005357822
59:00.0,6759.241442,389.863388,5530.418,169140,1.957638889,0.005359723
00:00.0,6758.615295,388.798601,5529.649,169200,1.958333333,0.005361624
01:00.0,6757.958629,387.650644,5528.843,169260,1.959027778,0.005363526
02:00.0,6757.283502,386.440926,5528.015,169320,1.959722222,0.005365427
03:00.0,6756.600881,385.189188,5527.177,169380,1.960416667,0.005367328
04:00.0,6755.921283,383.914743,5526.343,169440,1.961111111,0.00536923
05:00.0,6755.256033,382.639282,5525.527,169500,1.961805556,0.005371131
06:00.0,6754.617811,381.388796,5524.744,169560,1.9625,0.005373032
07:00.0,6754.020035,380.193677,5524.011,169620,1.963194444,0.005374933
08:00.0,6753.475556,379.087906,5523.343,169680,1.963888889,0.005376835
09:00.0,6752.995447,378.108727,5522.754,169740,1.964583333,0.005378736
10:00.0,6752.588382,377.297033,5522.254,169800,1.965277778,0.005380637
11:00.0,6752.260822,376.695758,5521.852,169860,1.965972222,0.005382539
12:00.0,6752.017808,376.340215,5521.554,169920,1.966666667,0.00538444
13:00.0,6751.86364,376.240281,5521.365,169980,1.967361111,0.005386341
14:00.0,6751.801677,376.372457,5521.289,170040,1.968055556,0.005388242
15:00.0,6751.833284,376.694118,5521.328,170100,1.96875,0.005390144
16:00.0,6751.957058,377.162827,5521.48,170160,1.969444444,0.005392045
17:00.0,6752.169276,377.745382,5521.74,170220,1.970138889,0.005393946
18:00.0,6752.465152,378.418412,5522.103,170280,1.970833333,0.005395848
19:00.0,6752.83948,379.165365,5522.562,170340,1.971527778,0.005397749
20:00.0,6753.286047,379.972599,5523.11,170400,1.972222222,0.00539965
21:00.0,6753.796804,380.826622,5523.737,170460,1.972916667,0.005401551
22:00.0,6754.361959,381.713456,5524.43,170520,1.973611111,0.005403453
23:00.0,6754.970782,382.619034,5525.177,170580,1.974305556,0.005405354
24:00.0,6755.611937,383.528964,5525.964,170640,1.975,0.005407255
25:00.0,6756.27323,384.427828,5526.775,170700,1.975694444,0.005409157
26:00.0,6756.94197,385.299704,5527.596,170760,1.976388889,0.005411058
27:00.0,6757.606321,386.129987,5528.411,170820,1.977083333,0.005412959
28:00.0,6758.255888,386.905671,5529.208,170880,1.977777778,0.00541486
29:00.0,6758.879838,387.612047,5529.974,170940,1.978472222,0.005416762
30:00.0,6759.46408,388.228767,5530.691,171000,1.979166667,0.005418663
31:00.0,6759.991392,388.731162,5531.338,171060,1.979861111,0.005420564
32:00.0,6760.445984,389.098121,5531.896,171120,1.980555556,0.005422466
33:00.0,6760.818727,389.319877,5532.353,171180,1.98125,0.005424367
34:00.0,6761.107772,389.397647,5532.708,171240,1.981944444,0.005426268
35:00.0,6761.314006,389.33544,5532.961,171300,1.982638889,0.005428169
36:00.0,6761.436368,389.13296,5533.112,171360,1.983333333,0.005430071
37:00.0,6761.471787,388.786759,5533.155,171420,1.984027778,0.005431972
38:00.0,6761.418902,388.297063,5533.09,171480,1.984722222,0.005433873
39:00.0,6761.280166,387.670825,5532.92,171540,1.985416667,0.005435775
40:00.0,6761.060414,386.918537,5532.65,171600,1.986111111,0.005437676
41:00.0,6760.764081,386.049389,5532.286,171660,1.986805556,0.005439577
42:00.0,6760.394709,385.070962,5531.833,171720,1.9875,0.005441478
43:00.0,6759.956829,383.992914,5531.296,171780,1.988194444,0.00544338
44:00.0,6759.457351,382.82947,5530.683,171840,1.988888889,0.005445281
45:00.0,6758.904918,381.599378,5530.005,171900,1.989583333,0.005447182
46:00.0,6758.308766,380.358082,5529.273,171960,1.990277778,0.005449084
47:00.0,6757.678892,380.119747,5528.5,172020,1.990972222,0.005450985
48:00.0,6757.026983,380.140925,5527.7,172080,1.991666667,0.005452886
49:00.0,6756.366188,380.138967,5526.889,172140,1.992361111,0.005454787
50:00.0,6755.709437,380.112043,5526.083,172200,1.993055556,0.005456689
51:00.0,6755.068157,380.062165,5525.296,172260,1.99375,0.00545859
52:00.0,6754.452808,379.991606,5524.541,172320,1.994444444,0.005460491
53:00.0,6753.874318,379.902719,5523.832,172380,1.995138889,0.005462393
54:00.0,6753.344401,379.798178,5523.182,172440,1.995833333,0.005464294
55:00.0,6752.874182,379.680989,5522.605,172500,1.996527778,0.005466195
56:00.0,6752.472581,379.554178,5522.112,172560,1.997222222,0.005468096
57:00.0,6752.146024,379.420493,5521.712,172620,1.997916667,0.005469998
58:00.0,6751.89941,379.282391,5521.409,172680,1.998611111,0.005471899
59:00.0,6751.736906,379.142271,5521.21,172740,1.999305556,0.0054738
00:00.0,6751.661579,379.002693,5521.117,172800,2,0.005475702
01:00.0,6751.674424,378.866446,5521.133,172860,2.000694444,0.005477603
02:00.0,6751.774183,378.736594,5521.255,172920,2.001388889,0.005479504
03:00.0,6751.958423,378.61686,5521.481,172980,2.002083333,0.005481405
04:00.0,6752.224737,378.512634,5521.808,173040,2.002777778,0.005483307
05:00.0,6752.57049,378.432714,5522.232,173100,2.003472222,0.005485208
06:00.0,6752.991148,378.392085,5522.748,173160,2.004166667,0.005487109
07:00.0,6753.478994,378.41674,5523.347,173220,2.004861111,0.005489011
08:00.0,6754.0237,378.55199,5524.015,173280,2.005555556,0.005490912
09:00.0,6754.613946,378.870544,5524.739,173340,2.00625,0.005492813
10:00.0,6755.238087,379.455558,5525.505,173400,2.006944444,0.005494714
11:00.0,6755.883427,380.334308,5526.297,173460,2.007638889,0.005496616
12:00.0,6756.536092,381.442186,5527.098,173520,2.008333333,0.005498517
13:00.0,6757.182932,382.681474,5527.891,173580,2.009027778,0.005500418
14:00.0,6757.813833,383.97658,5528.666,173640,2.009722222,0.00550232
15:00.0,6758.421336,385.280222,5529.411,173700,2.010416667,0.005504221
16:00.0,6758.997383,386.559191,5530.118,173760,2.011111111,0.005506122
17:00.0,6759.530793,387.782003,5530.773,173820,2.011805556,0.005508023
18:00.0,6760.008602,388.917023,5531.359,173880,2.0125,0.005509925
19:00.0,6760.419716,389.937784,5531.864,173940,2.013194444,0.005511826
20:00.0,6760.756402,390.82567,5532.277,174000,2.013888889,0.005513727
21:00.0,6761.011995,391.56539,5532.591,174060,2.014583333,0.005515629
22:00.0,6761.178252,392.139132,5532.795,174120,2.015277778,0.00551753
23:00.0,6761.246503,392.527791,5532.879,174180,2.015972222,0.005519431
24:00.0,6761.212095,392.719134,5532.836,174240,2.016666667,0.005521332
25:00.0,6761.077423,392.714127,5532.671,174300,2.017361111,0.005523234
26:00.0,6760.850257,392.524488,5532.392,174360,2.018055556,0.005525135
27:00.0,6760.539147,392.164124,5532.01,174420,2.01875,0.005527036
28:00.0,6760.150475,391.643035,5531.533,174480,2.019444444,0.005528938
29:00.0,6759.689453,390.968646,5530.967,174540,2.020138889,0.005530839
30:00.0,6759.163227,390.151607,5530.322,174600,2.020833333,0.00553274
31:00.0,6758.58256,389.209433,5529.609,174660,2.021527778,0.005534641
32:00.0,6757.960521,388.16452,5528.846,174720,2.022222222,0.005536543
33:00.0,6757.309567,387.038729,5528.047,174780,2.022916667,0.005538444
34:00.0,6756.64009,385.850283,5527.225,174840,2.023611111,0.005540345
35:00.0,6755.961507,384.61551,5526.393,174900,2.024305556,0.005542247
36:00.0,6755.284975,383.354249,5525.562,174960,2.025,0.005544148
37:00.0,6754.624794,382.093497,5524.752,175020,2.025694444,0.005546049
38:00.0,6753.99656,380.86514,5523.982,175080,2.026388889,0.00554795
39:00.0,6753.413448,379.699755,5523.266,175140,2.027083333,0.005549852
40:00.0,6752.884139,378.62314,5522.617,175200,2.027777778,0.005551753
41:00.0,6752.414356,377.660317,5522.041,175260,2.028472222,0.005553654
42:00.0,6752.010306,376.844297,5521.545,175320,2.029166667,0.005555556
43:00.0,6751.680451,376.219926,5521.141,175380,2.029861111,0.005557457
44:00.0,6751.433991,375.832482,5520.838,175440,2.030555556,0.005559358
45:00.0,6751.277834,375.702549,5520.647,175500,2.03125,0.005561259
46:00.0,6751.214915,375.81166,5520.569,175560,2.031944444,0.005563161
47:00.0,6751.244834,376.117184,5520.606,175620,2.032638889,0.005565062
48:00.0,6751.365538,376.576187,5520.754,175680,2.033333333,0.005566963
49:00.0,6751.574366,377.155978,5521.01,175740,2.034027778,0.005568865
50:00.0,6751.8679,377.83315,5521.37,175800,2.034722222,0.005570766
51:00.0,6752.241201,378.589439,5521.828,175860,2.035416667,0.005572667
52:00.0,6752.687234,379.40859,5522.375,175920,2.036111111,0.005574568
53:00.0,6753.197022,380.275067,5523.001,175980,2.036805556,0.00557647
54:00.0,6753.760475,381.174082,5523.692,176040,2.0375,0.005578371
55:00.0,6754.367165,382.091654,5524.436,176100,2.038194444,0.005580272
56:00.0,6755.006317,383.013768,5525.221,176160,2.038888889,0.005582174
57:00.0,6755.666179,383.92507,5526.03,176220,2.039583333,0.005584075
58:00.0,6756.333767,384.808503,5526.849,176280,2.040277778,0.005585976
59:00.0,6756.995613,385.646465,5527.661,176340,2.040972222,0.005587877
00:00.0,6757.638814,386.422229,5528.451,176400,2.041666667,0.005589779
01:00.0,6758.251348,387.120162,5529.202,176460,2.042361111,0.00559168
02:00.0,6758.821752,387.725216,5529.902,176520,2.043055556,0.005593581
03:00.0,6759.339309,388.223435,5530.538,176580,2.04375,0.005595483
04:00.0,6759.795086,388.603723,5531.097,176640,2.044444444,0.005597384
05:00.0,6760.182571,388.858591,5531.573,176700,2.045138889,0.005599285
06:00.0,6760.496605,388.982069,5531.958,176760,2.045833333,0.005601186
07:00.0,6760.731318,388.96631,5532.246,176820,2.046527778,0.005603088
08:00.0,6760.879181,388.80054,5532.428,176880,2.047222222,0.005604989
09:00.0,6760.932368,388.473931,5532.493,176940,2.047916667,0.00560689
10:00.0,6760.885633,387.980699,5532.436,177000,2.048611111,0.005608792
11:00.0,6760.738146,387.323039,5532.255,177060,2.049305556,0.005610693
12:00.0,6760.494122,386.511831,5531.955,177120,2.05,0.005612594
13:00.0,6760.16225,385.565282,5531.548,177180,2.050694444,0.005614495
14:00.0,6759.75431,384.506284,5531.047,177240,2.051388889,0.005616397
15:00.0,6759.28308,383.358639,5530.469,177300,2.052083333,0.005618298
16:00.0,6758.760122,382.143423,5529.827,177360,2.052777778,0.005620199
17:00.0,6758.194798,380.878197,5529.133,177420,2.053472222,0.005622101
18:00.0,6757.595214,379.59564,5528.397,177480,2.054166667,0.005624002
19:00.0,6756.970056,379.423784,5527.63,177540,2.054861111,0.005625903
20:00.0,6756.329498,379.464929,5526.844,177600,2.055555556,0.005627804
21:00.0,6755.684466,379.480702,5526.053,177660,2.05625,0.005629706
22:00.0,6755.045342,379.47173,5525.268,177720,2.056944444,0.005631607
23:00.0,6754.421548,379.43983,5524.503,177780,2.057638889,0.005633508
24:00.0,6753.822274,379.386873,5523.768,177840,2.058333333,0.00563541
25:00.0,6753.257417,379.314846,5523.075,177900,2.059027778,0.005637311
26:00.0,6752.737771,379.226024,5522.437,177960,2.059722222,0.005639212
27:00.0,6752.274344,379.123038,5521.869,178020,2.060416667,0.005641113
28:00.0,6751.877312,379.008775,5521.382,178080,2.061111111,0.005643015
29:00.0,6751.555241,378.886215,5520.987,178140,2.061805556,0.005644916
30:00.0,6751.314769,378.758306,5520.692,178200,2.0625,0.005646817
31:00.0,6751.160559,378.627915,5520.503,178260,2.063194444,0.005648719
32:00.0,6751.095199,378.497861,5520.423,178320,2.063888889,0.00565062
33:00.0,6751.1191,378.370997,5520.452,178380,2.064583333,0.005652521
34:00.0,6751.230824,378.250414,5520.589,178440,2.065277778,0.005654422
35:00.0,6751.427879,378.139968,5520.831,178500,2.065972222,0.005656324
36:00.0,6751.707164,378.045286,5521.173,178560,2.066666667,0.005658225
37:00.0,6752.064243,377.975372,5521.611,178620,2.067361111,0.005660126
38:00.0,6752.492019,377.945054,5522.136,178680,2.068055556,0.005662028
39:00.0,6752.980645,377.979167,5522.735,178740,2.06875,0.005663929
40:00.0,6753.519447,378.119669,5523.396,178800,2.069444444,0.00566583
41:00.0,6754.099045,378.432701,5524.107,178860,2.070138889,0.005667731
42:00.0,6754.711036,378.995524,5524.858,178920,2.070833333,0.005669633
43:00.0,6755.345306,379.840732,5525.636,178980,2.071527778,0.005671534
44:00.0,6755.988203,380.916076,5526.425,179040,2.072222222,0.005673435
45:00.0,6756.624225,382.126856,5527.206,179100,2.072916667,0.005675337
46:00.0,6757.239751,383.391045,5527.961,179160,2.073611111,0.005677238
47:00.0,6757.824792,384.654164,5528.679,179220,2.074305556,0.005679139
48:00.0,6758.371182,385.880537,5529.349,179280,2.075,0.00568104
49:00.0,6758.869996,387.04162,5529.962,179340,2.075694444,0.005682942
50:00.0,6759.311648,388.111632,5530.504,179400,2.076388889,0.005684843
51:00.0,6759.688309,389.070067,5530.966,179460,2.077083333,0.005686744
52:00.0,6759.995121,389.903558,5531.343,179520,2.077777778,0.005688646
53:00.0,6760.228369,390.602261,5531.629,179580,2.078472222,0.005690547
54:00.0,6760.382819,391.154218,5531.818,179640,2.079166667,0.005692448
55:00.0,6760.451554,391.544199,5531.903,179700,2.079861111,0.005694349
56:00.0,6760.428525,391.758086,5531.875,179760,2.080555556,0.005696251
57:00.0,6760.311055,391.787744,5531.73,179820,2.08125,0.005698152
58:00.0,6760.100245,391.632133,5531.472,179880,2.081944444,0.005700053
59:00.0,6759.800066,391.295735,5531.103,179940,2.082638889,0.005701955
00:00.0,6759.416913,390.787688,5530.633,180000,2.083333333,0.005703856
01:00.0,6758.959719,390.122064,5530.072,180060,2.084027778,0.005705757
02:00.0,6758.439337,389.316863,5529.433,180120,2.084722222,0.005707658
03:00.0,6757.866832,388.390838,5528.731,180180,2.085416667,0.00570956
04:00.0,6757.252128,387.360725,5527.976,180240,2.086111111,0.005711461
05:00.0,6756.604497,386.24187,5527.182,180300,2.086805556,0.005713362
06:00.0,6755.93471,385.052315,5526.36,180360,2.0875,0.005715264
07:00.0,6755.25647,383.816031,5525.527,180420,2.088194444,0.005717165
